aliases,cardinality
"('cn', 'it1', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'it1', 'mc', 'mi', 't')",2647
"('cn', 'it1', 'mc', 'mi')",2647
"('cn', 'it1', 'mc', 'mi', 'mk')",7964
"('cn', 'it1', 'kt', 'mc', 'mi', 't')",1734
"('cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'it1', 'k', 'mc', 'mi', 'mk')",7964
"('cn', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",6160
"('cn', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",6160
"('cn', 'ct', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'ct', 'mc', 'mk', 't')",6329892
"('cn', 'ct', 'mc', 't')",596250
"('cn', 'ct', 'mc')",1153798
"('cn', 'ct', 'mc', 'mk')",12177631
"('cn', 'ct', 'mc', 'mi', 't')",2647
"('cn', 'ct', 'mc', 'mi')",2647
"('cn', 'ct', 'mc', 'mi', 'mk')",7964
"('cn', 'ct', 'kt', 'mc', 'mk', 't')",5482847
"('cn', 'ct', 'kt', 'mc', 't')",344652
"('cn', 'ct', 'kt', 'mc', 'mi', 't')",1734
"('cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'ct', 'k', 'mc', 'mk', 't')",6329892
"('cn', 'ct', 'k', 'mc', 'mk')",12177631
"('cn', 'ct', 'k', 'mc', 'mi', 'mk')",7964
"('cn', 'ct', 'k', 'kt', 'mc', 'mk', 't')",5482847
"('cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",6160
"('cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'ct', 'it1', 'mc', 'mi', 't')",2647
"('cn', 'ct', 'it1', 'mc', 'mi')",2647
"('cn', 'ct', 'it1', 'mc', 'mi', 'mk')",7964
"('cn', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",1734
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",7964
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",7964
"('cc', 'ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",929
"('cc', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",929
"('cc', 'k', 'kt', 'mc', 'mi', 'mk', 't')",929
"('cc', 'kt', 'mc', 'mi', 'mk', 't')",929
"('cc', 'mc', 'mi', 'mk', 't')",929
"('cc', 'mi', 'mk', 't')",741
"('cc', 'mk', 't')",866450
"('cc', 't')",61320
"('cc', 'mk')",2171367
"('cc', 'mi', 't')",40
"('cc', 'mi')",40
"('cc', 'mi', 'mk')",741
"('cc', 'mc', 'mk', 't')",15134944
"('cc', 'mc', 't')",266426
"('cc', 'mc')",612638
"('cc', 'mc', 'mk')",29258051
"('cc', 'mc', 'mi', 't')",57
"('cc', 'mc', 'mi')",57
"('cc', 'mc', 'mi', 'mk')",929
"('cc', 'kt', 'mi', 'mk', 't')",741
"('cc', 'kt', 'mk', 't')",753890
"('cc', 'kt', 't')",22214
"('cc', 'kt', 'mi', 't')",38
"('cc', 'kt', 'mc', 'mk', 't')",14541083
"('cc', 'kt', 'mc', 't')",180472
"('cc', 'kt', 'mc', 'mi', 't')",55
"('cc', 'k', 'mc', 'mi', 'mk', 't')",929
"('cc', 'k', 'mi', 'mk', 't')",741
"('cc', 'k', 'mk', 't')",866450
"('cc', 'k', 'mk')",2171367
"('cc', 'k', 'mi', 'mk')",741
"('cc', 'k', 'mc', 'mk', 't')",15134944
"('cc', 'k', 'mc', 'mk')",29258051
"('cc', 'k', 'mc', 'mi', 'mk')",929
"('cc', 'k', 'kt', 'mi', 'mk', 't')",741
"('cc', 'k', 'kt', 'mk', 't')",753890
"('cc', 'k', 'kt', 'mc', 'mk', 't')",14541083
"('cc', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",929
"('cc', 'it1', 'mc', 'mi', 'mk', 't')",929
"('cc', 'it1', 'mi', 'mk', 't')",741
"('cc', 'it1', 'mi', 't')",40
"('cc', 'it1', 'mi')",40
"('cc', 'it1', 'mi', 'mk')",741
"('cc', 'it1', 'mc', 'mi', 't')",57
"('cc', 'it1', 'mc', 'mi')",57
"('cc', 'it1', 'mc', 'mi', 'mk')",929
"('cc', 'it1', 'kt', 'mi', 'mk', 't')",741
"('cc', 'it1', 'kt', 'mi', 't')",38
"('cc', 'it1', 'kt', 'mc', 'mi', 't')",55
"('cc', 'it1', 'k', 'mc', 'mi', 'mk', 't')",929
"('cc', 'it1', 'k', 'mi', 'mk', 't')",741
"('cc', 'it1', 'k', 'mi', 'mk')",741
"('cc', 'it1', 'k', 'mc', 'mi', 'mk')",929
"('cc', 'it1', 'k', 'kt', 'mi', 'mk', 't')",741
"('cc', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",929
"('cc', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",929
"('cc', 'ct', 'mc', 'mi', 'mk', 't')",929
"('cc', 'ct', 'mc', 'mk', 't')",15134944
"('cc', 'ct', 'mc', 't')",266426
"('cc', 'ct', 'mc')",612638
"('cc', 'ct', 'mc', 'mk')",29258051
"('cc', 'ct', 'mc', 'mi', 't')",57
"('cc', 'ct', 'mc', 'mi')",57
"('cc', 'ct', 'mc', 'mi', 'mk')",929
"('cc', 'ct', 'kt', 'mc', 'mk', 't')",14541083
"('cc', 'ct', 'kt', 'mc', 't')",180472
"('cc', 'ct', 'kt', 'mc', 'mi', 't')",55
"('cc', 'ct', 'k', 'mc', 'mi', 'mk', 't')",929
"('cc', 'ct', 'k', 'mc', 'mk', 't')",15134944
"('cc', 'ct', 'k', 'mc', 'mk')",29258051
"('cc', 'ct', 'k', 'mc', 'mi', 'mk')",929
"('cc', 'ct', 'k', 'kt', 'mc', 'mk', 't')",14541083
"('cc', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",929
"('cc', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",929
"('cc', 'ct', 'it1', 'mc', 'mi', 't')",57
"('cc', 'ct', 'it1', 'mc', 'mi')",57
"('cc', 'ct', 'it1', 'mc', 'mi', 'mk')",929
"('cc', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",55
"('cc', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",929
"('cc', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",929
"('cc', 'cn', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'k', 'kt', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'kt', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'mc', 'mk', 't')",4006094
"('cc', 'cn', 'mc', 't')",89930
"('cc', 'cn', 'mc')",282816
"('cc', 'cn', 'mc', 'mk')",10779189
"('cc', 'cn', 'mc', 'mi', 't')",51
"('cc', 'cn', 'mc', 'mi')",51
"('cc', 'cn', 'mc', 'mi', 'mk')",849
"('cc', 'cn', 'kt', 'mc', 'mk', 't')",3749448
"('cc', 'cn', 'kt', 'mc', 't')",53781
"('cc', 'cn', 'kt', 'mc', 'mi', 't')",49
"('cc', 'cn', 'k', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'k', 'mc', 'mk', 't')",4006094
"('cc', 'cn', 'k', 'mc', 'mk')",10779189
"('cc', 'cn', 'k', 'mc', 'mi', 'mk')",849
"('cc', 'cn', 'k', 'kt', 'mc', 'mk', 't')",3749448
"('cc', 'cn', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'it1', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'it1', 'mc', 'mi', 't')",51
"('cc', 'cn', 'it1', 'mc', 'mi')",51
"('cc', 'cn', 'it1', 'mc', 'mi', 'mk')",849
"('cc', 'cn', 'it1', 'kt', 'mc', 'mi', 't')",49
"('cc', 'cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'it1', 'k', 'mc', 'mi', 'mk')",849
"('cc', 'cn', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'ct', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'ct', 'mc', 'mk', 't')",4006094
"('cc', 'cn', 'ct', 'mc', 't')",89930
"('cc', 'cn', 'ct', 'mc')",282816
"('cc', 'cn', 'ct', 'mc', 'mk')",10779189
"('cc', 'cn', 'ct', 'mc', 'mi', 't')",51
"('cc', 'cn', 'ct', 'mc', 'mi')",51
"('cc', 'cn', 'ct', 'mc', 'mi', 'mk')",849
"('cc', 'cn', 'ct', 'kt', 'mc', 'mk', 't')",3749448
"('cc', 'cn', 'ct', 'kt', 'mc', 't')",53781
"('cc', 'cn', 'ct', 'kt', 'mc', 'mi', 't')",49
"('cc', 'cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'ct', 'k', 'mc', 'mk', 't')",4006094
"('cc', 'cn', 'ct', 'k', 'mc', 'mk')",10779189
"('cc', 'cn', 'ct', 'k', 'mc', 'mi', 'mk')",849
"('cc', 'cn', 'ct', 'k', 'kt', 'mc', 'mk', 't')",3749448
"('cc', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'ct', 'it1', 'mc', 'mi', 't')",51
"('cc', 'cn', 'ct', 'it1', 'mc', 'mi')",51
"('cc', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk')",849
"('cc', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",49
"('cc', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",849
"('cc', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",849
"('cc', 'cct1', 'ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'mi', 'mk', 't')",625
"('cc', 'cct1', 'mk', 't')",339093
"('cc', 'cct1', 'mk')",1023805
"('cc', 'cct1', 'mi', 't')",6
"('cc', 'cct1', 'mi')",6
"('cc', 'cct1', 'mi', 'mk')",625
"('cc', 'cct1', 'mc', 'mk', 't')",7223687
"('cc', 'cct1', 'mc', 't')",77867
"('cc', 'cct1', 'mc')",227682
"('cc', 'cct1', 'mc', 'mk')",16526281
"('cc', 'cct1', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'mc', 'mi')",7
"('cc', 'cct1', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'kt', 'mi', 'mk', 't')",625
"('cc', 'cct1', 'kt', 'mk', 't')",329284
"('cc', 'cct1', 'kt', 'mc', 'mk', 't')",7155043
"('cc', 'cct1', 'kt', 'mc', 't')",72524
"('cc', 'cct1', 'kt', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'k', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'k', 'mi', 'mk', 't')",625
"('cc', 'cct1', 'k', 'mk', 't')",339093
"('cc', 'cct1', 'k', 'mk')",1023805
"('cc', 'cct1', 'k', 'mi', 'mk')",625
"('cc', 'cct1', 'k', 'mc', 'mk', 't')",7223687
"('cc', 'cct1', 'k', 'mc', 'mk')",16526281
"('cc', 'cct1', 'k', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'k', 'kt', 'mi', 'mk', 't')",625
"('cc', 'cct1', 'k', 'kt', 'mk', 't')",329284
"('cc', 'cct1', 'k', 'kt', 'mc', 'mk', 't')",7155043
"('cc', 'cct1', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'it1', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'it1', 'mi', 'mk', 't')",625
"('cc', 'cct1', 'it1', 'mi', 't')",6
"('cc', 'cct1', 'it1', 'mi')",6
"('cc', 'cct1', 'it1', 'mi', 'mk')",625
"('cc', 'cct1', 'it1', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'it1', 'mc', 'mi')",7
"('cc', 'cct1', 'it1', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'it1', 'kt', 'mi', 'mk', 't')",625
"('cc', 'cct1', 'it1', 'k', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'it1', 'k', 'mi', 'mk', 't')",625
"('cc', 'cct1', 'it1', 'k', 'mi', 'mk')",625
"('cc', 'cct1', 'it1', 'k', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'it1', 'k', 'kt', 'mi', 'mk', 't')",625
"('cc', 'cct1', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'ct', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'ct', 'mc', 'mk', 't')",7223687
"('cc', 'cct1', 'ct', 'mc', 't')",77867
"('cc', 'cct1', 'ct', 'mc')",227682
"('cc', 'cct1', 'ct', 'mc', 'mk')",16526281
"('cc', 'cct1', 'ct', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'ct', 'mc', 'mi')",7
"('cc', 'cct1', 'ct', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'ct', 'kt', 'mc', 'mk', 't')",7155043
"('cc', 'cct1', 'ct', 'kt', 'mc', 't')",72524
"('cc', 'cct1', 'ct', 'kt', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'ct', 'k', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'ct', 'k', 'mc', 'mk', 't')",7223687
"('cc', 'cct1', 'ct', 'k', 'mc', 'mk')",16526281
"('cc', 'cct1', 'ct', 'k', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'ct', 'k', 'kt', 'mc', 'mk', 't')",7155043
"('cc', 'cct1', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'ct', 'it1', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'ct', 'it1', 'mc', 'mi')",7
"('cc', 'cct1', 'ct', 'it1', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'cn', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'k', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'mc', 'mk', 't')",1903561
"('cc', 'cct1', 'cn', 'mc', 't')",23689
"('cc', 'cct1', 'cn', 'mc')",105289
"('cc', 'cct1', 'cn', 'mc', 'mk')",6251157
"('cc', 'cct1', 'cn', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'cn', 'mc', 'mi')",7
"('cc', 'cct1', 'cn', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'cn', 'kt', 'mc', 'mk', 't')",1877764
"('cc', 'cct1', 'cn', 'kt', 'mc', 't')",21851
"('cc', 'cct1', 'cn', 'kt', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'cn', 'k', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'k', 'mc', 'mk', 't')",1903561
"('cc', 'cct1', 'cn', 'k', 'mc', 'mk')",6251157
"('cc', 'cct1', 'cn', 'k', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'cn', 'k', 'kt', 'mc', 'mk', 't')",1877764
"('cc', 'cct1', 'cn', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'it1', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'it1', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'cn', 'it1', 'mc', 'mi')",7
"('cc', 'cct1', 'cn', 'it1', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'it1', 'k', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'cn', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mk', 't')",1903561
"('cc', 'cct1', 'cn', 'ct', 'mc', 't')",23689
"('cc', 'cct1', 'cn', 'ct', 'mc')",105289
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mk')",6251157
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mi')",7
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 'mk', 't')",1877764
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 't')",21851
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'ct', 'k', 'mc', 'mk', 't')",1903561
"('cc', 'cct1', 'cn', 'ct', 'k', 'mc', 'mk')",6251157
"('cc', 'cct1', 'cn', 'ct', 'k', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'cn', 'ct', 'k', 'kt', 'mc', 'mk', 't')",1877764
"('cc', 'cct1', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'ct', 'it1', 'mc', 'mi', 't')",7
"('cc', 'cct1', 'cn', 'ct', 'it1', 'mc', 'mi')",7
"('cc', 'cct1', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk')",628
"('cc', 'cct1', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",628
"('cc', 'cct1', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",628
