aliases,cardinality
"('ci', 'it1', 'mi', 'mk', 'n')",133164
"('ci', 'it1', 'mi', 'mi_idx', 'n', 't')",14559
"('it1', 'mi', 'mi_idx', 't')",49452
"('ci', 'it1', 'mi', 'mi_idx', 't')",25956
"('it1', 'mi', 'mi_idx')",49452
"('ci', 'it1', 'mi', 'mi_idx')",25956
"('ci', 'it1', 'mi', 'mi_idx', 'n')",14559
"('it1', 'mi', 'mi_idx', 'mk', 't')",959756
"('ci', 'it1', 'mi', 'mi_idx', 'mk', 't')",621758
"('it1', 'mi', 'mi_idx', 'mk')",959756
"('ci', 'it1', 'mi', 'mi_idx', 'mk')",621758
"('ci', 'it1', 'mi', 'mi_idx', 'mk', 'n')",386255
"('ci', 'it1', 'k', 'mi', 'mk', 'n', 't')",4690
"('it1', 'k', 'mi', 'mk', 't')",12438
"('ci', 'it1', 'k', 'mi', 'mk', 't')",7602
"('it1', 'k', 'mi', 'mk')",12438
"('ci', 'it1', 'k', 'mi', 'mk')",7602
"('ci', 'it1', 'k', 'mi', 'mk', 'n')",4690
"('it1', 'k', 'mi', 'mi_idx', 'mk', 't')",34190
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk', 't')",21348
"('it1', 'k', 'mi', 'mi_idx', 'mk')",34190
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk')",21348
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk', 'n')",13233
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk', 'n', 't')",128590
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'n', 't')",4851
"('it1', 'it2', 'mi', 'mi_idx', 't')",16480
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 't')",8650
"('it1', 'it2', 'mi', 'mi_idx')",16480
"('ci', 'it1', 'it2', 'mi', 'mi_idx')",8650
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'n')",4851
"('it1', 'it2', 'mi', 'mi_idx', 'mk', 't')",319480
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk', 't')",207091
"('it1', 'it2', 'mi', 'mi_idx', 'mk')",319480
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk')",207091
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk', 'n')",128590
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",11389
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",7112
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",11389
