aliases,cardinality
"('an', 'ci', 'it', 'mi', 'n', 'rt', 't')",741427
"('an', 'ci', 'it', 'mi', 'rt', 't')",742079
"('an', 'ci', 'it', 'mi', 't')",2577705
"('an', 'ci', 'it', 'mi')",4138764
"('an', 'ci', 'it', 'mi', 'rt')",1132168
"('an', 'ci', 'it', 'mi', 'n', 't')",743020
"('an', 'ci', 'it', 'mi', 'n')",1133373
"('an', 'ci', 'it', 'mi', 'n', 'rt')",1131406
"('an', 'ci', 'it', 'mc', 'mi', 'rt', 't')",6684305
"('an', 'ci', 'it', 'mc', 'mi', 't')",25032677
"('an', 'ci', 'it', 'mc', 'mi')",35665848
"('an', 'ci', 'it', 'mc', 'mi', 'rt')",9327586
"('an', 'ci', 'it', 'mc', 'mi', 'n', 't')",6724065
"('an', 'ci', 'it', 'mc', 'mi', 'n')",9374678
"('an', 'ci', 'it', 'mc', 'mi', 'n', 'rt')",9322717
"('an', 'ci', 'cn', 'mc', 'mi', 'n', 'rt', 't')",11154124
"('an', 'ci', 'cn', 'mc', 'n', 'rt', 't')",276408
"('an', 'ci', 'cn', 'mc', 'rt', 't')",276501
"('an', 'ci', 'cn', 'mc', 't')",972761
"('an', 'ci', 'cn', 'mc')",1935320
"('an', 'ci', 'cn', 'mc', 'rt')",505250
"('an', 'ci', 'cn', 'mc', 'n', 't')",276760
"('an', 'ci', 'cn', 'mc', 'n')",505615
"('an', 'ci', 'cn', 'mc', 'n', 'rt')",505134
"('an', 'ci', 'cn', 'mc', 'mi', 'rt', 't')",11158475
"('an', 'ci', 'cn', 'mc', 'mi', 't')",43327809
"('an', 'ci', 'cn', 'mc', 'mi')",84180247
"('an', 'ci', 'cn', 'mc', 'mi', 'rt')",20253764
"('an', 'ci', 'cn', 'mc', 'mi', 'n', 't')",11202304
"('an', 'ci', 'cn', 'mc', 'mi', 'n')",20326681
"('an', 'ci', 'cn', 'mc', 'mi', 'n', 'rt')",20246652
"('an', 'ci', 'cn', 'it', 'mc', 'mi', 'rt', 't')",1910248
"('an', 'ci', 'cn', 'it', 'mc', 'mi', 't')",7067531
"('an', 'ci', 'cn', 'it', 'mc', 'mi')",11410409
"('an', 'ci', 'cn', 'it', 'mc', 'mi', 'rt')",2950533
"('an', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 't')",1920953
"('an', 'ci', 'cn', 'it', 'mc', 'mi', 'n')",2963938
"('an', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt')",2949213
"('an', 'chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",6023690
"('an', 'chn', 'ci', 'mc', 'mi', 'n', 'rt', 't')",33111189
"('an', 'chn', 'ci', 'mi', 'n', 'rt', 't')",3471399
"('an', 'chn', 'ci', 'n', 'rt', 't')",290297
"('an', 'chn', 'ci', 'rt', 't')",290745
"('an', 'chn', 'ci', 't')",967991
"('an', 'chn', 'ci')",1732265
"('an', 'chn', 'ci', 'rt')",483319
"('an', 'chn', 'ci', 'n', 't')",290297
"('an', 'chn', 'ci', 'n')",482841
"('an', 'chn', 'ci', 'n', 'rt')",482841
"('an', 'chn', 'ci', 'mi', 'rt', 't')",3473830
"('an', 'chn', 'ci', 'mi', 't')",13034347
"('an', 'chn', 'ci', 'mi')",23649675
"('an', 'chn', 'ci', 'mi', 'rt')",5943215
"('an', 'chn', 'ci', 'mi', 'n', 't')",3471399
"('an', 'chn', 'ci', 'mi', 'n')",5940199
"('an', 'chn', 'ci', 'mi', 'n', 'rt')",5940199
"('an', 'chn', 'ci', 'mc', 'n', 'rt', 't')",549214
"('an', 'chn', 'ci', 'mc', 'rt', 't')",549557
"('an', 'chn', 'ci', 'mc', 't')",1889222
"('an', 'chn', 'ci', 'mc')",3405373
"('an', 'chn', 'ci', 'mc', 'rt')",910376
"('an', 'chn', 'ci', 'mc', 'n', 't')",549214
"('an', 'chn', 'ci', 'mc', 'n')",909946
"('an', 'chn', 'ci', 'mc', 'n', 'rt')",909946
"('an', 'chn', 'ci', 'mc', 'mi', 'rt', 't')",33129041
"('an', 'chn', 'ci', 'mc', 'mi', 't')",134167426
"('an', 'chn', 'ci', 'mc', 'mi')",221910977
"('an', 'chn', 'ci', 'mc', 'mi', 'rt')",52690130
"('an', 'chn', 'ci', 'mc', 'mi', 'n', 't')",33111189
"('an', 'chn', 'ci', 'mc', 'mi', 'n')",52663779
"('an', 'chn', 'ci', 'mc', 'mi', 'n', 'rt')",52663779
"('an', 'chn', 'ci', 'it', 'mi', 'n', 'rt', 't')",702993
"('an', 'chn', 'ci', 'it', 'mi', 'rt', 't')",703641
"('an', 'chn', 'ci', 'it', 'mi', 't')",2463124
"('an', 'chn', 'ci', 'it', 'mi')",3945970
"('an', 'chn', 'ci', 'it', 'mi', 'rt')",1070163
"('an', 'chn', 'ci', 'it', 'mi', 'n', 't')",702993
"('an', 'chn', 'ci', 'it', 'mi', 'n')",1069409
"('an', 'chn', 'ci', 'it', 'mi', 'n', 'rt')",1069409
"('an', 'chn', 'ci', 'it', 'mc', 'mi', 'rt', 't')",6027130
"('an', 'chn', 'ci', 'it', 'mc', 'mi', 't')",23336801
"('an', 'chn', 'ci', 'it', 'mc', 'mi')",33093104
"('an', 'chn', 'ci', 'it', 'mc', 'mi', 'rt')",8378872
"('an', 'chn', 'ci', 'it', 'mc', 'mi', 'n', 't')",6023690
"('an', 'chn', 'ci', 'it', 'mc', 'mi', 'n')",8374023
"('an', 'chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt')",8374023
"('an', 'chn', 'ci', 'cn', 'mc', 'mi', 'n', 'rt', 't')",10341691
"('an', 'chn', 'ci', 'cn', 'mc', 'n', 'rt', 't')",265983
"('an', 'chn', 'ci', 'cn', 'mc', 'rt', 't')",266076
"('an', 'chn', 'ci', 'cn', 'mc', 't')",934271
"('an', 'chn', 'ci', 'cn', 'mc')",1856933
"('an', 'chn', 'ci', 'cn', 'mc', 'rt')",483198
"('an', 'chn', 'ci', 'cn', 'mc', 'n', 't')",265983
"('an', 'chn', 'ci', 'cn', 'mc', 'n')",483082
"('an', 'chn', 'ci', 'cn', 'mc', 'n', 'rt')",483082
"('an', 'chn', 'ci', 'cn', 'mc', 'mi', 'rt', 't')",10346042
"('an', 'chn', 'ci', 'cn', 'mc', 'mi', 't')",41104907
"('an', 'chn', 'ci', 'cn', 'mc', 'mi')",79314262
"('an', 'chn', 'ci', 'cn', 'mc', 'mi', 'rt')",18504573
"('an', 'chn', 'ci', 'cn', 'mc', 'mi', 'n', 't')",10341691
"('an', 'chn', 'ci', 'cn', 'mc', 'mi', 'n')",18497461
"('an', 'chn', 'ci', 'cn', 'mc', 'mi', 'n', 'rt')",18497461
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 'rt', 't')",1761514
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 't')",6676440
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi')",10752224
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 'rt')",2712382
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 't')",1760645
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n')",2711062
"('an', 'chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt')",2711062
