aliases,cardinality
"('ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",4449
"('ct', 'it1', 'mc', 'mi', 'mk', 't')",8703
"('ct', 'it1', 'mc', 'mi', 't')",2820
"('ct', 'it1', 'mc', 'mi')",2867
"('ct', 'it1', 'mc', 'mi', 'mk')",9164
"('ct', 'it1', 'kt', 'mc', 'mi', 't')",1166
"('ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",11
"('ct', 'it1', 'k', 'mc', 'mi', 'mk')",11
"('cn', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",9
"('cn', 'k', 'kt', 'mc', 'mi', 'mk', 't')",9
"('cn', 'kt', 'mc', 'mi', 'mk', 't')",3808
"('cn', 'mc', 'mi', 'mk', 't')",7683
"('cn', 'mc', 'mk', 't')",4509366
"('cn', 'mc', 't')",468787
"('cn', 'mc')",1153798
"('cn', 'mc', 'mk')",12177631
"('cn', 'mc', 'mi', 't')",2594
"('cn', 'mc', 'mi')",2633
"('cn', 'mc', 'mi', 'mk')",7950
"('cn', 'kt', 'mc', 'mk', 't')",3178544
"('cn', 'kt', 'mc', 't')",153292
"('cn', 'kt', 'mc', 'mi', 't')",1056
"('cn', 'k', 'mc', 'mi', 'mk', 't')",11
"('cn', 'k', 'mc', 'mk', 't')",1290
"('cn', 'k', 'mc', 'mk')",3338
"('cn', 'k', 'mc', 'mi', 'mk')",11
"('cn', 'k', 'kt', 'mc', 'mk', 't')",1075
"('cn', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",3808
"('cn', 'it1', 'mc', 'mi', 'mk', 't')",7683
"('cn', 'it1', 'mc', 'mi', 't')",2594
"('cn', 'it1', 'mc', 'mi')",2633
"('cn', 'it1', 'mc', 'mi', 'mk')",7950
"('cn', 'it1', 'kt', 'mc', 'mi', 't')",1056
"('cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",11
"('cn', 'it1', 'k', 'mc', 'mi', 'mk')",11
"('cn', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",9
"('cn', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",3808
"('cn', 'ct', 'mc', 'mi', 'mk', 't')",7683
"('cn', 'ct', 'mc', 'mk', 't')",4509366
"('cn', 'ct', 'mc', 't')",468787
"('cn', 'ct', 'mc')",1153798
"('cn', 'ct', 'mc', 'mk')",12177631
"('cn', 'ct', 'mc', 'mi', 't')",2594
"('cn', 'ct', 'mc', 'mi')",2633
"('cn', 'ct', 'mc', 'mi', 'mk')",7950
"('cn', 'ct', 'kt', 'mc', 'mk', 't')",3178544
"('cn', 'ct', 'kt', 'mc', 't')",153292
"('cn', 'ct', 'kt', 'mc', 'mi', 't')",1056
"('cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",11
"('cn', 'ct', 'k', 'mc', 'mk', 't')",1290
"('cn', 'ct', 'k', 'mc', 'mk')",3338
"('cn', 'ct', 'k', 'mc', 'mi', 'mk')",11
"('cn', 'ct', 'k', 'kt', 'mc', 'mk', 't')",1075
"('cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",3808
"('cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",7683
"('cn', 'ct', 'it1', 'mc', 'mi', 't')",2594
"('cn', 'ct', 'it1', 'mc', 'mi')",2633
"('cn', 'ct', 'it1', 'mc', 'mi', 'mk')",7950
"('cn', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",1056
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",11
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",11
"('cc', 'ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'kt', 'mc', 'mi', 'mk', 't')",700
"('cc', 'mc', 'mi', 'mk', 't')",919
"('cc', 'mi', 'mk', 't')",731
"('cc', 'mk', 't')",468474
"('cc', 't')",38722
"('cc', 'mk')",2171367
"('cc', 'mi', 't')",37
"('cc', 'mi')",39
"('cc', 'mi', 'mk')",731
"('cc', 'mc', 'mk', 't')",9161531
"('cc', 'mc', 't')",148643
"('cc', 'mc')",612638
"('cc', 'mc', 'mk')",29258051
"('cc', 'mc', 'mi', 't')",54
"('cc', 'mc', 'mi')",56
"('cc', 'mc', 'mi', 'mk')",919
"('cc', 'kt', 'mi', 'mk', 't')",680
"('cc', 'kt', 'mk', 't')",355758
"('cc', 'kt', 't')",6234
"('cc', 'kt', 'mi', 't')",32
"('cc', 'kt', 'mc', 'mk', 't')",8508369
"('cc', 'kt', 'mc', 't')",74439
"('cc', 'kt', 'mc', 'mi', 't')",37
"('cc', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'k', 'mi', 'mk', 't')",16
"('cc', 'k', 'mk', 't')",165
"('cc', 'k', 'mk')",630
"('cc', 'k', 'mi', 'mk')",16
"('cc', 'k', 'mc', 'mk', 't')",2935
"('cc', 'k', 'mc', 'mk')",9400
"('cc', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'k', 'kt', 'mi', 'mk', 't')",16
"('cc', 'k', 'kt', 'mc', 'mk', 't')",2881
"('cc', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",700
"('cc', 'it1', 'mc', 'mi', 'mk', 't')",919
"('cc', 'it1', 'mi', 'mk', 't')",731
"('cc', 'it1', 'mi', 't')",37
"('cc', 'it1', 'mi')",39
"('cc', 'it1', 'mi', 'mk')",731
"('cc', 'it1', 'mc', 'mi', 't')",54
"('cc', 'it1', 'mc', 'mi')",56
"('cc', 'it1', 'mc', 'mi', 'mk')",919
"('cc', 'it1', 'kt', 'mi', 'mk', 't')",680
"('cc', 'it1', 'kt', 'mi', 't')",32
"('cc', 'it1', 'kt', 'mc', 'mi', 't')",37
"('cc', 'it1', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'it1', 'k', 'mi', 'mk', 't')",16
"('cc', 'it1', 'k', 'mi', 'mk')",16
"('cc', 'it1', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'it1', 'k', 'kt', 'mi', 'mk', 't')",16
"('cc', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",700
"('cc', 'ct', 'mc', 'mi', 'mk', 't')",919
"('cc', 'ct', 'mc', 'mk', 't')",9161531
"('cc', 'ct', 'mc', 't')",148643
"('cc', 'ct', 'mc')",612638
"('cc', 'ct', 'mc', 'mk')",29258051
"('cc', 'ct', 'mc', 'mi', 't')",54
"('cc', 'ct', 'mc', 'mi')",56
"('cc', 'ct', 'mc', 'mi', 'mk')",919
"('cc', 'ct', 'kt', 'mc', 'mk', 't')",8508369
"('cc', 'ct', 'kt', 'mc', 't')",74439
"('cc', 'ct', 'kt', 'mc', 'mi', 't')",37
"('cc', 'ct', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'ct', 'k', 'mc', 'mk', 't')",2935
"('cc', 'ct', 'k', 'mc', 'mk')",9400
"('cc', 'ct', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'ct', 'k', 'kt', 'mc', 'mk', 't')",2881
"('cc', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",700
"('cc', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",919
"('cc', 'ct', 'it1', 'mc', 'mi', 't')",54
"('cc', 'ct', 'it1', 'mc', 'mi')",56
"('cc', 'ct', 'it1', 'mc', 'mi', 'mk')",919
"('cc', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",37
"('cc', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cn', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cn', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cn', 'kt', 'mc', 'mi', 'mk', 't')",696
"('cc', 'cn', 'mc', 'mi', 'mk', 't')",839
"('cc', 'cn', 'mc', 'mk', 't')",2252518
"('cc', 'cn', 'mc', 't')",47552
"('cc', 'cn', 'mc')",282816
"('cc', 'cn', 'mc', 'mk')",10779189
"('cc', 'cn', 'mc', 'mi', 't')",48
"('cc', 'cn', 'mc', 'mi')",50
"('cc', 'cn', 'mc', 'mi', 'mk')",839
"('cc', 'cn', 'kt', 'mc', 'mk', 't')",1981899
"('cc', 'cn', 'kt', 'mc', 't')",18806
"('cc', 'cn', 'kt', 'mc', 'mi', 't')",35
"('cc', 'cn', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cn', 'k', 'mc', 'mk', 't')",754
"('cc', 'cn', 'k', 'mc', 'mk')",3230
"('cc', 'cn', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cn', 'k', 'kt', 'mc', 'mk', 't')",727
"('cc', 'cn', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",696
"('cc', 'cn', 'it1', 'mc', 'mi', 'mk', 't')",839
"('cc', 'cn', 'it1', 'mc', 'mi', 't')",48
"('cc', 'cn', 'it1', 'mc', 'mi')",50
"('cc', 'cn', 'it1', 'mc', 'mi', 'mk')",839
"('cc', 'cn', 'it1', 'kt', 'mc', 'mi', 't')",35
"('cc', 'cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cn', 'it1', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cn', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cn', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",696
"('cc', 'cn', 'ct', 'mc', 'mi', 'mk', 't')",839
"('cc', 'cn', 'ct', 'mc', 'mk', 't')",2252518
"('cc', 'cn', 'ct', 'mc', 't')",47552
"('cc', 'cn', 'ct', 'mc')",282816
"('cc', 'cn', 'ct', 'mc', 'mk')",10779189
"('cc', 'cn', 'ct', 'mc', 'mi', 't')",48
"('cc', 'cn', 'ct', 'mc', 'mi')",50
"('cc', 'cn', 'ct', 'mc', 'mi', 'mk')",839
"('cc', 'cn', 'ct', 'kt', 'mc', 'mk', 't')",1981899
"('cc', 'cn', 'ct', 'kt', 'mc', 't')",18806
"('cc', 'cn', 'ct', 'kt', 'mc', 'mi', 't')",35
"('cc', 'cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cn', 'ct', 'k', 'mc', 'mk', 't')",754
"('cc', 'cn', 'ct', 'k', 'mc', 'mk')",3230
"('cc', 'cn', 'ct', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cn', 'ct', 'k', 'kt', 'mc', 'mk', 't')",727
"('cc', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",696
"('cc', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",839
"('cc', 'cn', 'ct', 'it1', 'mc', 'mi', 't')",48
"('cc', 'cn', 'ct', 'it1', 'mc', 'mi')",50
"('cc', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk')",839
"('cc', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",35
"('cc', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cct1', 'ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'kt', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'mi', 'mk', 't')",615
"('cc', 'cct1', 'mk', 't')",133450
"('cc', 'cct1', 't')",2083
"('cc', 'cct1')",24592
"('cc', 'cct1', 'mk')",1023805
"('cc', 'cct1', 'mi', 't')",5
"('cc', 'cct1', 'mi')",5
"('cc', 'cct1', 'mi', 'mk')",615
"('cc', 'cct1', 'mc', 'mk', 't')",3350169
"('cc', 'cct1', 'mc', 't')",28562
"('cc', 'cct1', 'mc')",227682
"('cc', 'cct1', 'mc', 'mk')",16526281
"('cc', 'cct1', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'mc', 'mi')",6
"('cc', 'cct1', 'mc', 'mi', 'mk')",618
"('cc', 'cct1', 'kt', 'mi', 'mk', 't')",615
"('cc', 'cct1', 'kt', 'mk', 't')",124620
"('cc', 'cct1', 'kt', 't')",1033
"('cc', 'cct1', 'kt', 'mi', 't')",5
"('cc', 'cct1', 'kt', 'mc', 'mk', 't')",3282823
"('cc', 'cct1', 'kt', 'mc', 't')",23883
"('cc', 'cct1', 'kt', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'k', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'k', 'mk', 't')",61
"('cc', 'cct1', 'k', 'mk')",318
"('cc', 'cct1', 'k', 'mi', 'mk')",16
"('cc', 'cct1', 'k', 'mc', 'mk', 't')",1232
"('cc', 'cct1', 'k', 'mc', 'mk')",5697
"('cc', 'cct1', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cct1', 'k', 'kt', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'it1', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'it1', 'mi', 'mk', 't')",615
"('cc', 'cct1', 'it1', 'mi', 't')",5
"('cc', 'cct1', 'it1', 'mi')",5
"('cc', 'cct1', 'it1', 'mi', 'mk')",615
"('cc', 'cct1', 'it1', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'it1', 'mc', 'mi')",6
"('cc', 'cct1', 'it1', 'mc', 'mi', 'mk')",618
"('cc', 'cct1', 'it1', 'kt', 'mi', 'mk', 't')",615
"('cc', 'cct1', 'it1', 'kt', 'mi', 't')",5
"('cc', 'cct1', 'it1', 'kt', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'it1', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'it1', 'k', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'it1', 'k', 'mi', 'mk')",16
"('cc', 'cct1', 'it1', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cct1', 'it1', 'k', 'kt', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'ct', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'ct', 'mc', 'mk', 't')",3350169
"('cc', 'cct1', 'ct', 'mc', 't')",28562
"('cc', 'cct1', 'ct', 'mc')",227682
"('cc', 'cct1', 'ct', 'mc', 'mk')",16526281
"('cc', 'cct1', 'ct', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'ct', 'mc', 'mi')",6
"('cc', 'cct1', 'ct', 'mc', 'mi', 'mk')",618
"('cc', 'cct1', 'ct', 'kt', 'mc', 'mk', 't')",3282823
"('cc', 'cct1', 'ct', 'kt', 'mc', 't')",23883
"('cc', 'cct1', 'ct', 'kt', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'ct', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'ct', 'k', 'mc', 'mk', 't')",1232
"('cc', 'cct1', 'ct', 'k', 'mc', 'mk')",5697
"('cc', 'cct1', 'ct', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cct1', 'ct', 'k', 'kt', 'mc', 'mk', 't')",1218
"('cc', 'cct1', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'ct', 'it1', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'ct', 'it1', 'mc', 'mi')",6
"('cc', 'cct1', 'ct', 'it1', 'mc', 'mi', 'mk')",618
"('cc', 'cct1', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cct1', 'cn', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'cn', 'k', 'kt', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'cn', 'kt', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'cn', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'cn', 'mc', 'mk', 't')",785002
"('cc', 'cct1', 'cn', 'mc', 't')",7306
"('cc', 'cct1', 'cn', 'mc')",105289
"('cc', 'cct1', 'cn', 'mc', 'mk')",6251157
"('cc', 'cct1', 'cn', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'cn', 'mc', 'mi')",6
"('cc', 'cct1', 'cn', 'mc', 'mi', 'mk')",618
"('cc', 'cct1', 'cn', 'kt', 'mc', 'mk', 't')",760449
"('cc', 'cct1', 'cn', 'kt', 'mc', 't')",5763
"('cc', 'cct1', 'cn', 'kt', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'cn', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'cn', 'k', 'mc', 'mk', 't')",320
"('cc', 'cct1', 'cn', 'k', 'mc', 'mk')",1961
"('cc', 'cct1', 'cn', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cct1', 'cn', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'cn', 'it1', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'cn', 'it1', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'cn', 'it1', 'mc', 'mi')",6
"('cc', 'cct1', 'cn', 'it1', 'mc', 'mi', 'mk')",618
"('cc', 'cct1', 'cn', 'it1', 'kt', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'cn', 'it1', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mk', 't')",785002
"('cc', 'cct1', 'cn', 'ct', 'mc', 't')",7306
"('cc', 'cct1', 'cn', 'ct', 'mc')",105289
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mk')",6251157
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mi')",6
"('cc', 'cct1', 'cn', 'ct', 'mc', 'mi', 'mk')",618
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 'mk', 't')",760449
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 't')",5763
"('cc', 'cct1', 'cn', 'ct', 'kt', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'cn', 'ct', 'k', 'mc', 'mk', 't')",320
"('cc', 'cct1', 'cn', 'ct', 'k', 'mc', 'mk')",1961
"('cc', 'cct1', 'cn', 'ct', 'k', 'mc', 'mi', 'mk')",16
"('cc', 'cct1', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",618
"('cc', 'cct1', 'cn', 'ct', 'it1', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'cn', 'ct', 'it1', 'mc', 'mi')",6
"('cc', 'cct1', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk')",618
"('cc', 'cct1', 'cn', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",6
"('cc', 'cct1', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",16
"('cc', 'cct1', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",16
