aliases,cardinality
"('at', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",39767
"('at', 'it1', 'k', 'mc', 'mi', 'mk', 't')",39767
"('at', 'k', 'mc', 'mi', 'mk', 't')",87257
"('at', 'mc', 'mi', 'mk', 't')",87257
"('at', 'mi', 'mk', 't')",9933
"('at', 'mk', 't')",2998626
"('at', 't')",140974
"('at', 'mk')",6547234
"('at', 'mi', 't')",662
"('at', 'mi')",820
"('at', 'mi', 'mk')",12582
"('at', 'mc', 'mk', 't')",52594683
"('at', 'mc', 't')",925520
"('at', 'mc')",1946320
"('at', 'mc', 'mk')",93412178
"('at', 'mc', 'mi', 't')",2877
"('at', 'mc', 'mi')",3759
"('at', 'mc', 'mi', 'mk')",104793
"('at', 'k', 'mi', 'mk', 't')",9933
"('at', 'k', 'mk', 't')",2998626
"('at', 'k', 'mk')",6547234
"('at', 'k', 'mi', 'mk')",12582
"('at', 'k', 'mc', 'mk', 't')",52594683
"('at', 'k', 'mc', 'mk')",93412178
"('at', 'k', 'mc', 'mi', 'mk')",104793
"('at', 'it1', 'mc', 'mi', 'mk', 't')",39767
"('at', 'it1', 'mi', 'mk', 't')",6320
"('at', 'it1', 'mi', 't')",584
"('at', 'it1', 'mi')",591
"('at', 'it1', 'mi', 'mk')",6384
"('at', 'it1', 'mc', 'mi', 't')",2099
"('at', 'it1', 'mc', 'mi')",2130
"('at', 'it1', 'mc', 'mi', 'mk')",40059
"('at', 'it1', 'k', 'mi', 'mk', 't')",6320
"('at', 'it1', 'k', 'mi', 'mk')",6384
"('at', 'it1', 'k', 'mc', 'mi', 'mk')",40059
"('at', 'ct', 'k', 'mc', 'mi', 'mk', 't')",87257
"('at', 'ct', 'mc', 'mi', 'mk', 't')",87257
"('at', 'ct', 'mc', 'mk', 't')",52594683
"('at', 'ct', 'mc', 't')",925520
"('at', 'ct', 'mc')",1946320
"('at', 'ct', 'mc', 'mk')",93412178
"('at', 'ct', 'mc', 'mi', 't')",2877
"('at', 'ct', 'mc', 'mi')",3759
"('at', 'ct', 'mc', 'mi', 'mk')",104793
"('at', 'ct', 'k', 'mc', 'mk', 't')",52594683
"('at', 'ct', 'k', 'mc', 'mk')",93412178
"('at', 'ct', 'k', 'mc', 'mi', 'mk')",104793
"('at', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",39767
"('at', 'ct', 'it1', 'mc', 'mi', 't')",2099
"('at', 'ct', 'it1', 'mc', 'mi')",2130
"('at', 'ct', 'it1', 'mc', 'mi', 'mk')",40059
"('at', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",40059
"('at', 'cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",11347
"('at', 'cn', 'k', 'mc', 'mi', 'mk', 't')",25736
"('at', 'cn', 'mc', 'mi', 'mk', 't')",25736
"('at', 'cn', 'mc', 'mk', 't')",12142785
"('at', 'cn', 'mc', 't')",218489
"('at', 'cn', 'mc')",627946
"('at', 'cn', 'mc', 'mk')",29432761
"('at', 'cn', 'mc', 'mi', 't')",1121
"('at', 'cn', 'mc', 'mi')",1485
"('at', 'cn', 'mc', 'mi', 'mk')",34780
"('at', 'cn', 'k', 'mc', 'mk', 't')",12142785
"('at', 'cn', 'k', 'mc', 'mk')",29432761
"('at', 'cn', 'k', 'mc', 'mi', 'mk')",34780
"('at', 'cn', 'it1', 'mc', 'mi', 'mk', 't')",11347
"('at', 'cn', 'it1', 'mc', 'mi', 't')",875
"('at', 'cn', 'it1', 'mc', 'mi')",896
"('at', 'cn', 'it1', 'mc', 'mi', 'mk')",11557
"('at', 'cn', 'it1', 'k', 'mc', 'mi', 'mk')",11557
"('at', 'cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",25736
"('at', 'cn', 'ct', 'mc', 'mi', 'mk', 't')",25736
"('at', 'cn', 'ct', 'mc', 'mk', 't')",12142785
"('at', 'cn', 'ct', 'mc', 't')",218489
"('at', 'cn', 'ct', 'mc')",627946
"('at', 'cn', 'ct', 'mc', 'mk')",29432761
"('at', 'cn', 'ct', 'mc', 'mi', 't')",1121
"('at', 'cn', 'ct', 'mc', 'mi')",1485
"('at', 'cn', 'ct', 'mc', 'mi', 'mk')",34780
"('at', 'cn', 'ct', 'k', 'mc', 'mk', 't')",12142785
"('at', 'cn', 'ct', 'k', 'mc', 'mk')",29432761
"('at', 'cn', 'ct', 'k', 'mc', 'mi', 'mk')",34780
"('at', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",11347
"('at', 'cn', 'ct', 'it1', 'mc', 'mi', 't')",875
"('at', 'cn', 'ct', 'it1', 'mc', 'mi')",896
"('at', 'cn', 'ct', 'it1', 'mc', 'mi', 'mk')",11557
"('at', 'cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",11557
