aliases,cardinality
"('cn', 'kt', 'mc', 'miidx', 't')",141
"('cn', 'kt', 'mc', 't')",88
"('cn', 'kt', 'mc', 'mi', 't')",1461
"('cn', 'it2', 'mc', 'mi', 'miidx', 't')",810
"('cn', 'it2', 'mc', 'mi', 't')",383
"('cn', 'it2', 'mc', 'mi')",3437396
"('cn', 'it2', 'mc', 'mi', 'miidx')",8622189
"('cn', 'it2', 'kt', 'mc', 'mi', 't')",246
"('cn', 'it', 'kt', 'mc', 'mi', 'miidx', 't')",1142
"('cn', 'it', 'mc', 'mi', 'miidx', 't')",1610
"('cn', 'it', 'mc', 'miidx', 't')",88
"('cn', 'it', 'mc', 'miidx')",580109
"('cn', 'it', 'mc', 'mi', 'miidx')",19786302
"('cn', 'it', 'kt', 'mc', 'miidx', 't')",47
"('cn', 'it', 'it2', 'mc', 'mi', 'miidx', 't')",270
"('cn', 'it', 'it2', 'mc', 'mi', 'miidx')",2843104
"('cn', 'ct', 'it2', 'kt', 'mc', 'mi', 'miidx', 't')",159
"('cn', 'ct', 'kt', 'mc', 'mi', 'miidx', 't')",654
"('cn', 'ct', 'mc', 'mi', 'miidx', 't')",1245
"('cn', 'ct', 'mc', 'miidx', 't')",96
"('cn', 'ct', 'mc', 't')",92
"('cn', 'ct', 'mc')",552328
"('cn', 'ct', 'mc', 'miidx')",746064
"('cn', 'ct', 'mc', 'mi', 't')",796
"('cn', 'ct', 'mc', 'mi')",9128700
"('cn', 'ct', 'mc', 'mi', 'miidx')",20338636
"('cn', 'ct', 'kt', 'mc', 'miidx', 't')",42
"('cn', 'ct', 'kt', 'mc', 't')",36
"('cn', 'ct', 'kt', 'mc', 'mi', 't')",372
"('cn', 'ct', 'it2', 'mc', 'mi', 'miidx', 't')",234
"('cn', 'ct', 'it2', 'mc', 'mi', 't')",134
"('cn', 'ct', 'it2', 'mc', 'mi')",1355560
"('cn', 'ct', 'it2', 'mc', 'mi', 'miidx')",3173906
"('cn', 'ct', 'it2', 'kt', 'mc', 'mi', 't')",68
"('cn', 'ct', 'it', 'mc', 'mi', 'miidx', 't')",415
"('cn', 'ct', 'it', 'mc', 'miidx', 't')",32
"('cn', 'ct', 'it', 'mc', 'miidx')",248554
"('cn', 'ct', 'it', 'mc', 'mi', 'miidx')",6722560
"('cn', 'ct', 'it', 'it2', 'mc', 'mi', 'miidx', 't')",78
"('cn', 'ct', 'it', 'it2', 'mc', 'mi', 'miidx')",1051802
