aliases,cardinality
"('ci', 'k', 'mk', 't')",117
"('k', 'mk')",9696
"('ci', 'k', 'mk')",32840
"('ci', 'k', 'mk', 'rt')",8251
"('ci', 'k', 'mk', 'n', 't')",5
"('ci', 'k', 'mk', 'n')",333
"('ci', 'k', 'mk', 'n', 'rt')",331
"('ci', 'k', 'mi', 'mk', 'rt', 't')",63
"('k', 'mi', 'mk', 't')",10
"('ci', 'k', 'mi', 'mk', 't')",253
"('k', 'mi', 'mk')",1756
"('ci', 'k', 'mi', 'mk')",10723
"('ci', 'k', 'mi', 'mk', 'rt')",2449
"('ci', 'k', 'mi', 'mk', 'n', 't')",9
"('ci', 'k', 'mi', 'mk', 'n')",118
"('ci', 'k', 'mi', 'mk', 'n', 'rt')",118
"('ci', 'k', 'mc', 'mk', 'n', 'rt', 't')",55
"('ci', 'k', 'mc', 'mk', 'rt', 't')",421
"('k', 'mc', 'mk', 't')",62
"('ci', 'k', 'mc', 'mk', 't')",1779
"('k', 'mc', 'mk')",98921
"('ci', 'k', 'mc', 'mk')",251901
"('ci', 'k', 'mc', 'mk', 'rt')",64167
"('ci', 'k', 'mc', 'mk', 'n', 't')",55
"('ci', 'k', 'mc', 'mk', 'n')",3141
"('ci', 'k', 'mc', 'mk', 'n', 'rt')",3127
"('ci', 'k', 'mc', 'mi', 'mk', 'rt', 't')",1221
"('k', 'mc', 'mi', 'mk', 't')",158
"('ci', 'k', 'mc', 'mi', 'mk', 't')",5179
"('k', 'mc', 'mi', 'mk')",33033
"('ci', 'k', 'mc', 'mi', 'mk')",105824
"('ci', 'k', 'mc', 'mi', 'mk', 'rt')",26271
"('ci', 'k', 'mc', 'mi', 'mk', 'n', 't')",155
"('ci', 'k', 'mc', 'mi', 'mk', 'n')",1261
"('ci', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",1261
"('ci', 'it', 'mc', 'mi', 'mk', 'n', 'rt', 't')",3360
"('ci', 'it', 'mi', 'mk', 'n', 'rt', 't')",162
"('ci', 'it', 'mi', 'n', 'rt', 't')",5
"('ci', 'it', 'mi', 'rt', 't')",33
"('it', 'mi', 't')",9
"('ci', 'it', 'mi', 't')",136
"('it', 'mi')",301243
"('ci', 'it', 'mi')",133783
"('ci', 'it', 'mi', 'rt')",39071
"('ci', 'it', 'mi', 'n', 't')",5
"('ci', 'it', 'mi', 'n')",1017
"('ci', 'it', 'mi', 'n', 'rt')",1017
"('ci', 'it', 'mi', 'mk', 'rt', 't')",1181
"('it', 'mi', 'mk', 't')",167
"('ci', 'it', 'mi', 'mk', 't')",4878
"('it', 'mi', 'mk')",954835
"('ci', 'it', 'mi', 'mk')",1778365
"('ci', 'it', 'mi', 'mk', 'rt')",466959
"('ci', 'it', 'mi', 'mk', 'n', 't')",162
"('ci', 'it', 'mi', 'mk', 'n')",15613
"('ci', 'it', 'mi', 'mk', 'n', 'rt')",15613
"('ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",79
"('ci', 'it', 'mc', 'mi', 'rt', 't')",615
"('it', 'mc', 'mi', 't')",82
"('ci', 'it', 'mc', 'mi', 't')",2612
"('it', 'mc', 'mi')",463258
"('ci', 'it', 'mc', 'mi')",486818
"('ci', 'it', 'mc', 'mi', 'rt')",150081
"('ci', 'it', 'mc', 'mi', 'n', 't')",79
"('ci', 'it', 'mc', 'mi', 'n')",5355
"('ci', 'it', 'mc', 'mi', 'n', 'rt')",5355
"('ci', 'it', 'mc', 'mi', 'mk', 'rt', 't')",26595
"('it', 'mc', 'mi', 'mk', 't')",3375
"('ci', 'it', 'mc', 'mi', 'mk', 't')",112860
"('it', 'mc', 'mi', 'mk')",16076253
"('ci', 'it', 'mc', 'mi', 'mk')",24560169
"('ci', 'it', 'mc', 'mi', 'mk', 'rt')",6725914
"('ci', 'it', 'mc', 'mi', 'mk', 'n', 't')",3360
"('ci', 'it', 'mc', 'mi', 'mk', 'n')",271486
"('ci', 'it', 'mc', 'mi', 'mk', 'n', 'rt')",271486
"('ci', 'it', 'k', 'mi', 'mk', 'n', 'rt', 't')",9
"('ci', 'it', 'k', 'mi', 'mk', 'rt', 't')",63
"('it', 'k', 'mi', 'mk', 't')",10
"('ci', 'it', 'k', 'mi', 'mk', 't')",253
"('it', 'k', 'mi', 'mk')",1756
"('ci', 'it', 'k', 'mi', 'mk')",10723
"('ci', 'it', 'k', 'mi', 'mk', 'rt')",2449
"('ci', 'it', 'k', 'mi', 'mk', 'n', 't')",9
"('ci', 'it', 'k', 'mi', 'mk', 'n')",118
"('ci', 'it', 'k', 'mi', 'mk', 'n', 'rt')",118
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'rt', 't')",1221
"('it', 'k', 'mc', 'mi', 'mk', 't')",158
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 't')",5179
"('it', 'k', 'mc', 'mi', 'mk')",33033
"('ci', 'it', 'k', 'mc', 'mi', 'mk')",105824
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'rt')",26271
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 't')",155
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'n')",1261
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",1261
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 'rt', 't')",9
"('ci', 'cn', 'mc', 'mi', 'mk', 'n', 'rt', 't')",162
"('ci', 'cn', 'mc', 'mk', 'n', 'rt', 't')",74
"('ci', 'cn', 'mc', 'n', 'rt', 't')",3
"('ci', 'cn', 'mc', 'rt', 't')",16
"('ci', 'cn', 'mc', 't')",57
"('ci', 'cn', 'mc')",1272
"('ci', 'cn', 'mc', 'rt')",313
"('ci', 'cn', 'mc', 'n', 't')",3
"('ci', 'cn', 'mc', 'n')",14
"('ci', 'cn', 'mc', 'n', 'rt')",14
"('ci', 'cn', 'mc', 'mk', 'rt', 't')",472
"('cn', 'mc', 'mk')",2756
"('ci', 'cn', 'mc', 'mk')",77762
"('ci', 'cn', 'mc', 'mk', 'rt')",19062
"('ci', 'cn', 'mc', 'mk', 'n', 't')",74
"('ci', 'cn', 'mc', 'mk', 'n')",797
"('ci', 'cn', 'mc', 'mk', 'n', 'rt')",797
"('ci', 'cn', 'mc', 'mi', 'n', 'rt', 't')",5
"('ci', 'cn', 'mc', 'mi', 'rt', 't')",32
"('cn', 'mc', 'mi', 't')",5
"('ci', 'cn', 'mc', 'mi', 't')",125
"('cn', 'mc', 'mi')",60
"('ci', 'cn', 'mc', 'mi')",1022
"('ci', 'cn', 'mc', 'mi', 'rt')",283
"('ci', 'cn', 'mc', 'mi', 'n', 't')",5
"('ci', 'cn', 'mc', 'mi', 'n')",15
"('ci', 'cn', 'mc', 'mi', 'n', 'rt')",15
"('ci', 'cn', 'mc', 'mi', 'mk', 'rt', 't')",1176
"('cn', 'mc', 'mi', 'mk', 't')",162
"('ci', 'cn', 'mc', 'mi', 'mk', 't')",4833
"('cn', 'mc', 'mi', 'mk')",2076
"('ci', 'cn', 'mc', 'mi', 'mk')",74669
"('ci', 'cn', 'mc', 'mi', 'mk', 'rt')",22291
"('ci', 'cn', 'mc', 'mi', 'mk', 'n', 't')",162
"('ci', 'cn', 'mc', 'mi', 'mk', 'n')",776
"('ci', 'cn', 'mc', 'mi', 'mk', 'n', 'rt')",776
"('ci', 'cn', 'k', 'mc', 'mk', 'n', 'rt', 't')",5
"('ci', 'cn', 'k', 'mc', 'mk', 'rt', 't')",30
"('cn', 'k', 'mc', 'mk', 't')",6
"('ci', 'cn', 'k', 'mc', 'mk', 't')",108
"('cn', 'k', 'mc', 'mk')",26
"('ci', 'cn', 'k', 'mc', 'mk')",707
"('ci', 'cn', 'k', 'mc', 'mk', 'rt')",180
"('ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",5
"('ci', 'cn', 'k', 'mc', 'mk', 'n')",17
"('ci', 'cn', 'k', 'mc', 'mk', 'n', 'rt')",17
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'rt', 't')",62
"('cn', 'k', 'mc', 'mi', 'mk', 't')",9
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",244
"('cn', 'k', 'mc', 'mi', 'mk')",21
"('ci', 'cn', 'k', 'mc', 'mi', 'mk')",751
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'rt')",223
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 't')",9
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n')",17
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",17
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'n', 'rt', 't')",162
"('ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",5
"('ci', 'cn', 'it', 'mc', 'mi', 'rt', 't')",32
"('cn', 'it', 'mc', 'mi', 't')",5
"('ci', 'cn', 'it', 'mc', 'mi', 't')",125
"('cn', 'it', 'mc', 'mi')",60
"('ci', 'cn', 'it', 'mc', 'mi')",1022
"('ci', 'cn', 'it', 'mc', 'mi', 'rt')",283
"('ci', 'cn', 'it', 'mc', 'mi', 'n', 't')",5
"('ci', 'cn', 'it', 'mc', 'mi', 'n')",15
"('ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt')",15
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'rt', 't')",1176
"('cn', 'it', 'mc', 'mi', 'mk', 't')",162
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 't')",4833
"('cn', 'it', 'mc', 'mi', 'mk')",2076
"('ci', 'cn', 'it', 'mc', 'mi', 'mk')",74669
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'rt')",22291
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'n', 't')",162
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'n')",776
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'n', 'rt')",776
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'rt', 't')",62
"('cn', 'it', 'k', 'mc', 'mi', 'mk', 't')",9
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 't')",244
"('cn', 'it', 'k', 'mc', 'mi', 'mk')",21
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk')",751
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'rt')",223
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n', 't')",9
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n')",17
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",17
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'rt', 't')",155
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'n', 'rt', 't')",155
"('chn', 'ci', 'mc', 'mi', 'mk', 'n', 'rt', 't')",3360
"('chn', 'ci', 'mi', 'mk', 'n', 'rt', 't')",162
"('chn', 'ci', 'mk', 'n', 'rt', 't')",74
"('chn', 'ci', 'n', 'rt', 't')",3
"('chn', 'ci', 'rt', 't')",16
"('chn', 'ci', 't')",65
"('chn', 'ci')",801259
"('chn', 'ci', 'rt')",255651
"('chn', 'ci', 'n', 't')",3
"('chn', 'ci', 'n')",5686
"('chn', 'ci', 'n', 'rt')",5686
"('chn', 'ci', 'mk', 'rt', 't')",462
"('chn', 'ci', 'mk', 't')",1841
"('chn', 'ci', 'mk')",4220470
"('chn', 'ci', 'mk', 'rt')",1149901
"('chn', 'ci', 'mk', 'n', 't')",74
"('chn', 'ci', 'mk', 'n')",36922
"('chn', 'ci', 'mk', 'n', 'rt')",36922
"('chn', 'ci', 'mi', 'n', 'rt', 't')",5
"('chn', 'ci', 'mi', 'rt', 't')",32
"('chn', 'ci', 'mi', 't')",133
"('chn', 'ci', 'mi')",126773
"('chn', 'ci', 'mi', 'rt')",37099
"('chn', 'ci', 'mi', 'n', 't')",5
"('chn', 'ci', 'mi', 'n')",969
"('chn', 'ci', 'mi', 'n', 'rt')",969
"('chn', 'ci', 'mi', 'mk', 'rt', 't')",1166
"('chn', 'ci', 'mi', 'mk', 't')",4833
"('chn', 'ci', 'mi', 'mk')",1672876
"('chn', 'ci', 'mi', 'mk', 'rt')",432502
"('chn', 'ci', 'mi', 'mk', 'n', 't')",162
"('chn', 'ci', 'mi', 'mk', 'n')",14938
"('chn', 'ci', 'mi', 'mk', 'n', 'rt')",14938
"('chn', 'ci', 'mc', 'mk', 'n', 'rt', 't')",1160
"('chn', 'ci', 'mc', 'n', 'rt', 't')",29
"('chn', 'ci', 'mc', 'rt', 't')",212
"('chn', 'ci', 'mc', 't')",903
"('chn', 'ci', 'mc')",1405362
"('chn', 'ci', 'mc', 'rt')",426705
"('chn', 'ci', 'mc', 'n', 't')",29
"('chn', 'ci', 'mc', 'n')",12383
"('chn', 'ci', 'mc', 'n', 'rt')",12383
"('chn', 'ci', 'mc', 'mk', 'rt', 't')",8950
"('chn', 'ci', 'mc', 'mk', 't')",37925
"('chn', 'ci', 'mc', 'mk')",37745561
"('chn', 'ci', 'mc', 'mk', 'rt')",10291611
"('chn', 'ci', 'mc', 'mk', 'n', 't')",1160
"('chn', 'ci', 'mc', 'mk', 'n')",392357
"('chn', 'ci', 'mc', 'mk', 'n', 'rt')",392357
"('chn', 'ci', 'mc', 'mi', 'n', 'rt', 't')",79
"('chn', 'ci', 'mc', 'mi', 'rt', 't')",612
"('chn', 'ci', 'mc', 'mi', 't')",2603
"('chn', 'ci', 'mc', 'mi')",449150
"('chn', 'ci', 'mc', 'mi', 'rt')",137706
"('chn', 'ci', 'mc', 'mi', 'n', 't')",79
"('chn', 'ci', 'mc', 'mi', 'n')",5056
"('chn', 'ci', 'mc', 'mi', 'n', 'rt')",5056
"('chn', 'ci', 'mc', 'mi', 'mk', 'rt', 't')",26550
"('chn', 'ci', 'mc', 'mi', 'mk', 't')",112725
"('chn', 'ci', 'mc', 'mi', 'mk')",22525434
"('chn', 'ci', 'mc', 'mi', 'mk', 'rt')",6029155
"('chn', 'ci', 'mc', 'mi', 'mk', 'n', 't')",3360
"('chn', 'ci', 'mc', 'mi', 'mk', 'n')",259372
"('chn', 'ci', 'mc', 'mi', 'mk', 'n', 'rt')",259372
"('chn', 'ci', 'k', 'mi', 'mk', 'n', 'rt', 't')",9
"('chn', 'ci', 'k', 'mk', 'n', 'rt', 't')",5
"('chn', 'ci', 'k', 'mk', 'rt', 't')",30
"('chn', 'ci', 'k', 'mk', 't')",114
"('chn', 'ci', 'k', 'mk')",30828
"('chn', 'ci', 'k', 'mk', 'rt')",7726
"('chn', 'ci', 'k', 'mk', 'n', 't')",5
"('chn', 'ci', 'k', 'mk', 'n')",314
"('chn', 'ci', 'k', 'mk', 'n', 'rt')",314
"('chn', 'ci', 'k', 'mi', 'mk', 'rt', 't')",62
"('chn', 'ci', 'k', 'mi', 'mk', 't')",250
"('chn', 'ci', 'k', 'mi', 'mk')",10454
"('chn', 'ci', 'k', 'mi', 'mk', 'rt')",2368
"('chn', 'ci', 'k', 'mi', 'mk', 'n', 't')",9
"('chn', 'ci', 'k', 'mi', 'mk', 'n')",109
"('chn', 'ci', 'k', 'mi', 'mk', 'n', 'rt')",109
"('chn', 'ci', 'k', 'mc', 'mk', 'n', 'rt', 't')",55
"('chn', 'ci', 'k', 'mc', 'mk', 'rt', 't')",418
"('chn', 'ci', 'k', 'mc', 'mk', 't')",1770
"('chn', 'ci', 'k', 'mc', 'mk')",232340
"('chn', 'ci', 'k', 'mc', 'mk', 'rt')",58829
"('chn', 'ci', 'k', 'mc', 'mk', 'n', 't')",55
"('chn', 'ci', 'k', 'mc', 'mk', 'n')",2959
"('chn', 'ci', 'k', 'mc', 'mk', 'n', 'rt')",2959
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'rt', 't')",1218
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 't')",5170
"('chn', 'ci', 'k', 'mc', 'mi', 'mk')",100039
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'rt')",24569
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'n', 't')",155
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'n')",1178
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",1178
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'n', 'rt', 't')",3360
"('chn', 'ci', 'it', 'mi', 'mk', 'n', 'rt', 't')",162
"('chn', 'ci', 'it', 'mi', 'n', 'rt', 't')",5
"('chn', 'ci', 'it', 'mi', 'rt', 't')",32
"('chn', 'ci', 'it', 'mi', 't')",133
"('chn', 'ci', 'it', 'mi')",126773
"('chn', 'ci', 'it', 'mi', 'rt')",37099
"('chn', 'ci', 'it', 'mi', 'n', 't')",5
"('chn', 'ci', 'it', 'mi', 'n')",969
"('chn', 'ci', 'it', 'mi', 'n', 'rt')",969
"('chn', 'ci', 'it', 'mi', 'mk', 'rt', 't')",1166
"('chn', 'ci', 'it', 'mi', 'mk', 't')",4833
"('chn', 'ci', 'it', 'mi', 'mk')",1672876
"('chn', 'ci', 'it', 'mi', 'mk', 'rt')",432502
"('chn', 'ci', 'it', 'mi', 'mk', 'n', 't')",162
"('chn', 'ci', 'it', 'mi', 'mk', 'n')",14938
"('chn', 'ci', 'it', 'mi', 'mk', 'n', 'rt')",14938
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",79
"('chn', 'ci', 'it', 'mc', 'mi', 'rt', 't')",612
"('chn', 'ci', 'it', 'mc', 'mi', 't')",2603
"('chn', 'ci', 'it', 'mc', 'mi')",449150
"('chn', 'ci', 'it', 'mc', 'mi', 'rt')",137706
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 't')",79
"('chn', 'ci', 'it', 'mc', 'mi', 'n')",5056
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt')",5056
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'rt', 't')",26550
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 't')",112725
"('chn', 'ci', 'it', 'mc', 'mi', 'mk')",22525434
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'rt')",6029155
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'n', 't')",3360
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'n')",259372
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'n', 'rt')",259372
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'n', 'rt', 't')",9
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'rt', 't')",62
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 't')",250
"('chn', 'ci', 'it', 'k', 'mi', 'mk')",10454
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'rt')",2368
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'n', 't')",9
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'n')",109
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'n', 'rt')",109
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'rt', 't')",1218
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 't')",5170
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk')",100039
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'rt')",24569
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 't')",155
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'n')",1178
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",1178
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 'rt', 't')",9
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'n', 'rt', 't')",162
"('chn', 'ci', 'cn', 'mc', 'mk', 'n', 'rt', 't')",74
"('chn', 'ci', 'cn', 'mc', 'n', 'rt', 't')",3
"('chn', 'ci', 'cn', 'mc', 'rt', 't')",15
"('chn', 'ci', 'cn', 'mc', 't')",54
"('chn', 'ci', 'cn', 'mc')",1226
"('chn', 'ci', 'cn', 'mc', 'rt')",298
"('chn', 'ci', 'cn', 'mc', 'n', 't')",3
"('chn', 'ci', 'cn', 'mc', 'n')",13
"('chn', 'ci', 'cn', 'mc', 'n', 'rt')",13
"('chn', 'ci', 'cn', 'mc', 'mk', 'rt', 't')",457
"('chn', 'ci', 'cn', 'mc', 'mk', 't')",1796
"('chn', 'ci', 'cn', 'mc', 'mk')",75948
"('chn', 'ci', 'cn', 'mc', 'mk', 'rt')",18470
"('chn', 'ci', 'cn', 'mc', 'mk', 'n', 't')",74
"('chn', 'ci', 'cn', 'mc', 'mk', 'n')",788
"('chn', 'ci', 'cn', 'mc', 'mk', 'n', 'rt')",788
"('chn', 'ci', 'cn', 'mc', 'mi', 'n', 'rt', 't')",5
"('chn', 'ci', 'cn', 'mc', 'mi', 'rt', 't')",31
"('chn', 'ci', 'cn', 'mc', 'mi', 't')",122
"('chn', 'ci', 'cn', 'mc', 'mi')",1003
"('chn', 'ci', 'cn', 'mc', 'mi', 'rt')",281
"('chn', 'ci', 'cn', 'mc', 'mi', 'n', 't')",5
"('chn', 'ci', 'cn', 'mc', 'mi', 'n')",14
"('chn', 'ci', 'cn', 'mc', 'mi', 'n', 'rt')",14
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'rt', 't')",1161
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 't')",4788
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk')",73405
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'rt')",22267
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'n', 't')",162
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'n')",767
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'n', 'rt')",767
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 'rt', 't')",5
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'rt', 't')",29
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 't')",105
"('chn', 'ci', 'cn', 'k', 'mc', 'mk')",700
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'rt')",179
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",5
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'n')",17
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 'rt')",17
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'rt', 't')",61
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",241
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk')",739
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'rt')",222
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 't')",9
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n')",17
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",17
"('chn', 'ci', 'cn', 'it', 'mc', 'mi', 'mk', 'n', 'rt', 't')",162
"('chn', 'ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",5
