aliases,cardinality
"('ci', 'k', 'mi', 'mi_idx', 'mk', 'n')",14771
"('ci', 'it2', 'mi', 'mi_idx', 'mk', 'n', 't')",35
"('ci', 'it2', 'mi_idx', 'mk', 'n', 't')",35
"('ci', 'it2', 'mi_idx', 'n', 't')",4
"('it2', 'mi_idx', 't')",16
"('ci', 'it2', 'mi_idx', 't')",4
"('it2', 'mi_idx')",459925
"('ci', 'it2', 'mi_idx')",333558
"('ci', 'it2', 'mi_idx', 'n')",166987
"('it2', 'mi_idx', 'mk', 't')",78
"('ci', 'it2', 'mi_idx', 'mk', 't')",35
"('it2', 'mi_idx', 'mk')",3461792
"('ci', 'it2', 'mi_idx', 'mk')",2258844
"('ci', 'it2', 'mi_idx', 'mk', 'n')",1286350
"('ci', 'it2', 'mi', 'mi_idx', 'n', 't')",4
"('it2', 'mi', 'mi_idx', 't')",10
"('ci', 'it2', 'mi', 'mi_idx', 't')",4
"('it2', 'mi', 'mi_idx')",16867
"('ci', 'it2', 'mi', 'mi_idx')",8925
"('ci', 'it2', 'mi', 'mi_idx', 'n')",5056
"('it2', 'mi', 'mi_idx', 'mk', 't')",74
"('ci', 'it2', 'mi', 'mi_idx', 'mk', 't')",35
"('it2', 'mi', 'mi_idx', 'mk')",358706
"('ci', 'it2', 'mi', 'mi_idx', 'mk')",234746
"('ci', 'it2', 'mi', 'mi_idx', 'mk', 'n')",151346
"('ci', 'it2', 'k', 'mi_idx', 'mk', 'n', 't')",6
"('it2', 'k', 'mi_idx', 'mk', 't')",9
"('ci', 'it2', 'k', 'mi_idx', 'mk', 't')",6
"('it2', 'k', 'mi_idx', 'mk')",50760
"('ci', 'it2', 'k', 'mi_idx', 'mk')",30276
"('ci', 'it2', 'k', 'mi_idx', 'mk', 'n')",17537
"('it2', 'k', 'mi', 'mi_idx', 'mk', 't')",9
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",6
"('it2', 'k', 'mi', 'mi_idx', 'mk')",12260
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk')",7740
"('ci', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n')",4913
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk', 'n', 't')",18
"('ci', 'it1', 'mi', 'mi_idx', 'mk', 'n', 't')",105
"('ci', 'it1', 'mi', 'mk', 'n', 't')",35
"('ci', 'it1', 'mi', 'n', 't')",7
"('it1', 'mi', 't')",23
"('ci', 'it1', 'mi', 't')",13
"('it1', 'mi')",30413
"('ci', 'it1', 'mi')",15897
"('ci', 'it1', 'mi', 'n')",8266
"('it1', 'mi', 'mk', 't')",74
"('ci', 'it1', 'mi', 'mk', 't')",35
"('it1', 'mi', 'mk')",338846
"('ci', 'it1', 'mi', 'mk')",215873
"('ci', 'it1', 'mi', 'mk', 'n')",133164
"('ci', 'it1', 'mi', 'mi_idx', 'n', 't')",12
"('it1', 'mi', 'mi_idx', 't')",30
"('ci', 'it1', 'mi', 'mi_idx', 't')",12
"('it1', 'mi', 'mi_idx')",49452
"('ci', 'it1', 'mi', 'mi_idx')",25956
"('ci', 'it1', 'mi', 'mi_idx', 'n')",14559
"('it1', 'mi', 'mi_idx', 'mk', 't')",222
"('ci', 'it1', 'mi', 'mi_idx', 'mk', 't')",105
"('it1', 'mi', 'mi_idx', 'mk')",959756
"('ci', 'it1', 'mi', 'mi_idx', 'mk')",621758
"('ci', 'it1', 'mi', 'mi_idx', 'mk', 'n')",386255
"('ci', 'it1', 'k', 'mi', 'mk', 'n', 't')",6
"('it1', 'k', 'mi', 'mk', 't')",9
"('it1', 'k', 'mi', 'mk')",12438
"('ci', 'it1', 'k', 'mi', 'mk')",7602
"('ci', 'it1', 'k', 'mi', 'mk', 'n')",4690
"('it1', 'k', 'mi', 'mi_idx', 'mk', 't')",27
"('it1', 'k', 'mi', 'mi_idx', 'mk')",34190
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk')",21348
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk', 'n')",13233
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk', 'n', 't')",35
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'n', 't')",4
"('it1', 'it2', 'mi', 'mi_idx', 't')",10
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 't')",4
"('it1', 'it2', 'mi', 'mi_idx')",16480
"('ci', 'it1', 'it2', 'mi', 'mi_idx')",8650
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'n')",4851
"('it1', 'it2', 'mi', 'mi_idx', 'mk', 't')",74
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk', 't')",35
"('it1', 'it2', 'mi', 'mi_idx', 'mk')",319480
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk')",207091
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk', 'n')",128590
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",9
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",11389
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",7112
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 'n')",4407
