aliases,cardinality
"('ci', 'it1', 'mi', 'mk', 'n', 't')",968838
"('ci', 'it1', 'mi', 'n', 't')",45265
"('it1', 'mi', 't')",186594
"('ci', 'it1', 'mi', 't')",93240
"('it1', 'mi')",186594
"('ci', 'it1', 'mi')",93240
"('ci', 'it1', 'mi', 'n')",45265
"('it1', 'mi', 'mk', 't')",2394761
"('ci', 'it1', 'mi', 'mk', 't')",1576977
"('it1', 'mi', 'mk')",2394761
"('ci', 'it1', 'mi', 'mk')",1576977
"('ci', 'it1', 'mi', 'mk', 'n')",968838
"('ci', 'it1', 'mi', 'mi_idx', 'n', 't')",84358
"('it1', 'mi', 'mi_idx', 't')",307785
"('ci', 'it1', 'mi', 'mi_idx', 't')",162621
"('it1', 'mi', 'mi_idx')",307785
"('ci', 'it1', 'mi', 'mi_idx')",162621
"('ci', 'it1', 'mi', 'mi_idx', 'n')",84358
"('it1', 'mi', 'mi_idx', 'mk', 't')",6716284
"('ci', 'it1', 'mi', 'mi_idx', 'mk', 't')",4575845
"('it1', 'mi', 'mi_idx', 'mk')",6716284
"('ci', 'it1', 'mi', 'mi_idx', 'mk')",4575845
"('ci', 'it1', 'mi', 'mi_idx', 'mk', 'n')",2850661
"('ci', 'it1', 'k', 'mi', 'mk', 'n', 't')",27255
"('it1', 'k', 'mi', 'mk', 't')",68040
"('ci', 'it1', 'k', 'mi', 'mk', 't')",45023
"('it1', 'k', 'mi', 'mk')",68040
"('ci', 'it1', 'k', 'mi', 'mk')",45023
"('ci', 'it1', 'k', 'mi', 'mk', 'n')",27255
"('it1', 'k', 'mi', 'mi_idx', 'mk', 't')",190874
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk', 't')",129195
"('it1', 'k', 'mi', 'mi_idx', 'mk')",190874
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk')",129195
"('ci', 'it1', 'k', 'mi', 'mi_idx', 'mk', 'n')",78897
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk', 'n', 't')",941053
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'n', 't')",28073
"('it1', 'it2', 'mi', 'mi_idx', 't')",102516
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 't')",54155
"('it1', 'it2', 'mi', 'mi_idx')",102516
"('ci', 'it1', 'it2', 'mi', 'mi_idx')",54155
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'n')",28073
"('it1', 'it2', 'mi', 'mi_idx', 'mk', 't')",2224786
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk', 't')",1515077
"('it1', 'it2', 'mi', 'mi_idx', 'mk')",2224786
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk')",1515077
"('ci', 'it1', 'it2', 'mi', 'mi_idx', 'mk', 'n')",941053
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",63386
"('ci', 'it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",42900
