aliases,cardinality
"('cn', 'it', 'it2', 'mc', 'mi', 'miidx', 't')",1404
"('cn', 'it', 'it2', 'mc', 'mi', 'miidx')",2843104
"('cn', 'ct', 'it2', 'kt', 'mc', 'mi', 'miidx', 't')",1116
"('cn', 'ct', 'kt', 'mc', 'mi', 'miidx', 't')",6366
"('cn', 'ct', 'mc', 'mi', 'miidx', 't')",10500
"('cn', 'ct', 'mc', 'miidx', 't')",636
"('cn', 'ct', 'mc', 't')",823
"('cn', 'ct', 'mc')",552328
"('cn', 'ct', 'mc', 'miidx')",746064
"('cn', 'ct', 'mc', 'mi', 't')",7453
"('cn', 'mc', 'mi', 'miidx')",60276938
"('cn', 'ct', 'mc', 'mi')",9128700
"('cn', 'ct', 'mc', 'mi', 'miidx')",20338636
"('cn', 'ct', 'kt', 'mc', 'miidx', 't')",183
"('cn', 'ct', 'kt', 'mc', 't')",203
"('cn', 'ct', 'kt', 'mc', 'mi', 't')",3511
"('cn', 'ct', 'it2', 'mc', 'mi', 'miidx', 't')",1689
"('cn', 'ct', 'it2', 'mc', 'mi', 't')",1183
"('cn', 'ct', 'it2', 'mc', 'mi')",1355560
"('cn', 'ct', 'it2', 'mc', 'mi', 'miidx')",3173906
"('cn', 'ct', 'it2', 'kt', 'mc', 'mi', 't')",506
"('cn', 'ct', 'it', 'kt', 'mc', 'mi', 'miidx', 't')",2122
"('cn', 'ct', 'it', 'mc', 'mi', 'miidx', 't')",3500
"('cn', 'ct', 'it', 'mc', 'miidx', 't')",212
"('cn', 'ct', 'it', 'mc', 'miidx')",248554
"('cn', 'ct', 'it', 'mc', 'mi', 'miidx')",6722560
"('cn', 'ct', 'it', 'kt', 'mc', 'miidx', 't')",61
"('cn', 'ct', 'it', 'it2', 'mc', 'mi', 'miidx', 't')",563
"('cn', 'ct', 'it', 'it2', 'mc', 'mi', 'miidx')",1051802
