aliases,cardinality
"('kt', 'mi', 'mi_idx', 't')",152788
"('kt', 'mc', 'mi_idx', 'mk', 't')",26857976
"('kt', 'mc', 'mk', 't')",9405620
"('kt', 'mc', 't')",615153
"('kt', 'mc', 'mi_idx', 't')",969966
"('kt', 'mc', 'mi', 'mk', 't')",9250240
"('kt', 'mc', 'mi', 't')",329525
"('kt', 'mc', 'mi', 'mi_idx', 't')",659205
"('k', 'mc', 'mi', 'mi_idx', 'mk', 't')",250230
"('k', 'mi', 'mi_idx', 'mk', 't')",17606
"('k', 'mi_idx', 'mk', 't')",21914
"('k', 'mi_idx', 'mk')",94604
"('k', 'mi', 'mk', 't')",7395
"('k', 'mi', 'mk')",34571
"('k', 'mi', 'mi_idx', 'mk')",93577
"('k', 'mc', 'mi_idx', 'mk', 't')",252293
"('k', 'mc', 'mk', 't')",89196
"('k', 'mc', 'mk')",331213
"('k', 'mc', 'mi_idx', 'mk')",947924
"('k', 'mc', 'mi', 'mk', 't')",87156
"('k', 'mc', 'mi', 'mk')",487359
"('k', 'mc', 'mi', 'mi_idx', 'mk')",1434722
"('k', 'kt', 'mi', 'mi_idx', 'mk', 't')",14185
"('k', 'kt', 'mi', 'mk', 't')",6017
"('k', 'kt', 'mc', 'mi_idx', 'mk', 't')",227045
"('k', 'kt', 'mc', 'mk', 't')",79885
"('k', 'kt', 'mc', 'mi', 'mk', 't')",78567
"('it2', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",8897765
"('it2', 'mc', 'mi', 'mi_idx', 'mk', 't')",9455566
"('it2', 'mi', 'mi_idx', 'mk', 't')",632890
"('it2', 'mi_idx', 'mk', 't')",821632
"('it2', 'mi_idx', 't')",140455
"('it2', 'mi_idx')",454230
"('it2', 'mi_idx', 'mk')",3403472
"('it2', 'mi', 'mi_idx', 't')",74007
"('it2', 'mi', 'mi_idx')",256352
"('it2', 'mi', 'mi_idx', 'mk')",3371857
"('it2', 'mc', 'mi_idx', 'mk', 't')",9605121
"('it2', 'mc', 'mi_idx', 't')",414212
"('it2', 'mc', 'mi_idx')",1330927
"('it2', 'mc', 'mi_idx', 'mk')",32446947
"('it2', 'mc', 'mi', 'mi_idx', 't')",282872
"('it2', 'mc', 'mi', 'mi_idx')",1093208
"('it2', 'mc', 'mi', 'mi_idx', 'mk')",47453693
"('it2', 'kt', 'mi', 'mi_idx', 'mk', 't')",526600
"('it2', 'kt', 'mi_idx', 'mk', 't')",684995
"('it2', 'kt', 'mi_idx', 't')",106971
"('it2', 'kt', 'mi', 'mi_idx', 't')",50884
"('it2', 'kt', 'mc', 'mi_idx', 'mk', 't')",8937326
"('it2', 'kt', 'mc', 'mi_idx', 't')",322457
"('it2', 'kt', 'mc', 'mi', 'mi_idx', 't')",217996
"('it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",82612
"('it2', 'k', 'mi', 'mi_idx', 'mk', 't')",5831
"('it2', 'k', 'mi_idx', 'mk', 't')",7271
"('it2', 'k', 'mi_idx', 'mk')",31800
"('it2', 'k', 'mi', 'mi_idx', 'mk')",30819
"('it2', 'k', 'mc', 'mi_idx', 'mk', 't')",83779
"('it2', 'k', 'mc', 'mi_idx', 'mk')",314519
"('it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",451059
"('it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",75603
"('it1', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",195643
"('it1', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",23117994
"('it1', 'mc', 'mi', 'mi_idx', 'mk', 't')",24683880
"('it1', 'mi', 'mi_idx', 'mk', 't')",1680466
"('it1', 'mi', 'mk', 't')",790670
"('it1', 'mi', 't')",239502
"('it1', 'mi')",614251
"('it1', 'mi', 'mk')",2892323
"('it1', 'mi', 'mi_idx', 't')",192051
"('it1', 'mi', 'mi_idx')",632417
"('it1', 'mi', 'mi_idx', 'mk')",6867550
"('it1', 'mc', 'mi', 'mk', 't')",8698069
"('it1', 'mc', 'mi', 't')",415055
"('it1', 'mc', 'mi')",1290105
"('it1', 'mc', 'mi', 'mk')",27460951
"('it1', 'mc', 'mi', 'mi_idx', 't')",737584
"('it1', 'mc', 'mi', 'mi_idx')",2366796
"('it1', 'mc', 'mi', 'mi_idx', 'mk')",77933712
"('it1', 'kt', 'mi', 'mi_idx', 'mk', 't')",1390619
"('it1', 'kt', 'mi', 'mk', 't')",584037
"('it1', 'kt', 'mi', 't')",165761
"('it1', 'kt', 'mi', 'mi_idx', 't')",133720
"('it1', 'kt', 'mc', 'mi', 'mk', 't')",7996364
"('it1', 'kt', 'mc', 'mi', 't')",286048
"('it1', 'kt', 'mc', 'mi', 'mi_idx', 't')",574030
"('it1', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",217040
"('it1', 'k', 'mi', 'mi_idx', 'mk', 't')",15497
"('it1', 'k', 'mi', 'mk', 't')",6566
"('it1', 'k', 'mi', 'mk')",23916
"('it1', 'k', 'mi', 'mi_idx', 'mk')",62495
"('it1', 'k', 'mc', 'mi', 'mk', 't')",75854
"('it1', 'k', 'mc', 'mi', 'mk')",258264
"('it1', 'k', 'mc', 'mi', 'mi_idx', 'mk')",743255
"('it1', 'k', 'kt', 'mi', 'mi_idx', 'mk', 't')",12401
"('it1', 'k', 'kt', 'mi', 'mk', 't')",5316
"('it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",68049
"('it1', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",7672942
"('it1', 'it2', 'mc', 'mi', 'mi_idx', 'mk', 't')",8183263
"('it1', 'it2', 'mi', 'mi_idx', 'mk', 't')",556517
"('it1', 'it2', 'mi', 'mi_idx', 't')",64250
"('it1', 'it2', 'mi', 'mi_idx')",213239
"('it1', 'it2', 'mi', 'mi_idx', 'mk')",2302523
"('it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",244400
"('it1', 'it2', 'mc', 'mi', 'mi_idx')",792615
"('it1', 'it2', 'mc', 'mi', 'mi_idx', 'mk')",25744813
"('it1', 'it2', 'kt', 'mi', 'mi_idx', 'mk', 't')",460150
"('it1', 'it2', 'kt', 'mi', 'mi_idx', 't')",44414
"('it1', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 't')",189157
"('it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",71768
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk', 't')",5131
"('it1', 'it2', 'k', 'mi', 'mi_idx', 'mk')",20967
"('it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",245545
"('ct', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",75016
"('ct', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",226666
"('ct', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",26798986
"('ct', 'mc', 'mi', 'mi_idx', 'mk', 't')",28519929
"('ct', 'mc', 'mi_idx', 'mk', 't')",28892360
"('ct', 'mc', 'mk', 't')",10326085
"('ct', 'mc', 't')",829639
"('ct', 'mc')",2609129
"('ct', 'mc', 'mk')",34863638
"('ct', 'mc', 'mi_idx', 't')",1241186
"('ct', 'mc', 'mi_idx')",3956983
"('ct', 'mc', 'mi_idx', 'mk')",97832786
"('ct', 'mc', 'mi', 'mk', 't')",10023683
"('ct', 'mc', 'mi', 't')",479847
"('ct', 'mc', 'mi')",1697118
"('ct', 'mc', 'mi', 'mk')",51969023
"('ct', 'mc', 'mi', 'mi_idx', 't')",851443
"('ct', 'mc', 'mi', 'mi_idx')",3311013
"('ct', 'mc', 'mi', 'mi_idx', 'mk')",151250471
"('ct', 'kt', 'mc', 'mi_idx', 'mk', 't')",26857976
"('ct', 'kt', 'mc', 'mk', 't')",9405620
"('ct', 'kt', 'mc', 't')",615153
"('ct', 'kt', 'mc', 'mi_idx', 't')",969966
"('ct', 'kt', 'mc', 'mi', 'mk', 't')",9250240
"('ct', 'kt', 'mc', 'mi', 't')",329525
"('ct', 'kt', 'mc', 'mi', 'mi_idx', 't')",659205
"('ct', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",250230
"('ct', 'k', 'mc', 'mi_idx', 'mk', 't')",252293
"('ct', 'k', 'mc', 'mk', 't')",89196
"('ct', 'k', 'mc', 'mk')",331213
"('ct', 'k', 'mc', 'mi_idx', 'mk')",947924
"('ct', 'k', 'mc', 'mi', 'mk', 't')",87156
"('ct', 'k', 'mc', 'mi', 'mk')",487359
"('ct', 'k', 'mc', 'mi', 'mi_idx', 'mk')",1434722
"('ct', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",227045
"('ct', 'k', 'kt', 'mc', 'mk', 't')",79885
"('ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",78567
"('ct', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",8897765
"('ct', 'it2', 'mc', 'mi', 'mi_idx', 'mk', 't')",9455566
"('ct', 'it2', 'mc', 'mi_idx', 'mk', 't')",9605121
"('ct', 'it2', 'mc', 'mi_idx', 't')",414212
"('ct', 'it2', 'mc', 'mi_idx')",1330927
"('ct', 'it2', 'mc', 'mi_idx', 'mk')",32446947
"('ct', 'it2', 'mc', 'mi', 'mi_idx', 't')",282872
"('ct', 'it2', 'mc', 'mi', 'mi_idx')",1093208
"('ct', 'it2', 'mc', 'mi', 'mi_idx', 'mk')",47453693
"('ct', 'it2', 'kt', 'mc', 'mi_idx', 'mk', 't')",8937326
"('ct', 'it2', 'kt', 'mc', 'mi_idx', 't')",322457
"('ct', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 't')",217996
"('ct', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",82612
"('ct', 'it2', 'k', 'mc', 'mi_idx', 'mk', 't')",83779
"('ct', 'it2', 'k', 'mc', 'mi_idx', 'mk')",314519
"('ct', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",451059
"('ct', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",75603
"('ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",195643
"('ct', 'it1', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",23117994
"('ct', 'it1', 'mc', 'mi', 'mi_idx', 'mk', 't')",24683880
"('ct', 'it1', 'mc', 'mi', 'mk', 't')",8698069
"('ct', 'it1', 'mc', 'mi', 't')",415055
"('ct', 'it1', 'mc', 'mi')",1290105
"('ct', 'it1', 'mc', 'mi', 'mk')",27460951
"('ct', 'it1', 'mc', 'mi', 'mi_idx', 't')",737584
"('ct', 'it1', 'mc', 'mi', 'mi_idx')",2366796
"('ct', 'it1', 'mc', 'mi', 'mi_idx', 'mk')",77933712
"('ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",7996364
"('ct', 'it1', 'kt', 'mc', 'mi', 't')",286048
"('ct', 'it1', 'kt', 'mc', 'mi', 'mi_idx', 't')",574030
"('ct', 'it1', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",217040
"('ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",75854
"('ct', 'it1', 'k', 'mc', 'mi', 'mk')",258264
"('ct', 'it1', 'k', 'mc', 'mi', 'mi_idx', 'mk')",743255
"('ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",68049
"('ct', 'it1', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",7672942
"('ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 'mk', 't')",8183263
"('ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",244400
"('ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx')",792615
"('ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 'mk')",25744813
"('ct', 'it1', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 't')",189157
"('ct', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",71768
"('ct', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",245545
"('cn', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",54578
"('cn', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",164837
"('cn', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",19662322
"('cn', 'mc', 'mi', 'mi_idx', 'mk', 't')",20542736
"('cn', 'mc', 'mi_idx', 'mk', 't')",21278797
"('cn', 'mc', 'mk', 't')",7443197
"('cn', 'mc', 't')",480827
"('cn', 'mc')",1343936
"('cn', 'mc', 'mk')",21669716
"('cn', 'mc', 'mi_idx', 't')",768781
"('cn', 'mc', 'mi_idx')",2084532
"('cn', 'mc', 'mi_idx', 'mk')",61745843
"('cn', 'mc', 'mi', 'mk', 't')",7043166
"('cn', 'mc', 'mi', 't')",213086
"('cn', 'mc', 'mi')",692447
"('cn', 'mc', 'mi', 'mk')",31687070
"('cn', 'mc', 'mi', 'mi_idx', 't')",460137
"('cn', 'mc', 'mi', 'mi_idx')",1538794
"('cn', 'mc', 'mi', 'mi_idx', 'mk')",93387831
"('cn', 'kt', 'mc', 'mi_idx', 'mk', 't')",20120211
"('cn', 'kt', 'mc', 'mk', 't')",6972444
"('cn', 'kt', 'mc', 't')",369870
"('cn', 'kt', 'mc', 'mi_idx', 't')",613872
"('cn', 'kt', 'mc', 'mi', 'mk', 't')",6703338
"('cn', 'kt', 'mc', 'mi', 't')",160624
"('cn', 'kt', 'mc', 'mi', 'mi_idx', 't')",376362
"('cn', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",177836
"('cn', 'k', 'mc', 'mi_idx', 'mk', 't')",183530
"('cn', 'k', 'mc', 'mk', 't')",63793
"('cn', 'k', 'mc', 'mk')",204919
"('cn', 'k', 'mc', 'mi_idx', 'mk')",593140
"('cn', 'k', 'mc', 'mi', 'mk', 't')",60645
"('cn', 'k', 'mc', 'mi', 'mk')",300098
"('cn', 'k', 'mc', 'mi', 'mi_idx', 'mk')",891836
"('cn', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",169146
"('cn', 'k', 'kt', 'mc', 'mk', 't')",58583
"('cn', 'k', 'kt', 'mc', 'mi', 'mk', 't')",56055
"('cn', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",6534078
"('cn', 'it2', 'mc', 'mi', 'mi_idx', 'mk', 't')",6817667
"('cn', 'it2', 'mc', 'mi_idx', 'mk', 't')",7088424
"('cn', 'it2', 'mc', 'mi_idx', 't')",257841
"('cn', 'it2', 'mc', 'mi_idx')",701774
"('cn', 'it2', 'mc', 'mi_idx', 'mk')",20427376
"('cn', 'it2', 'mc', 'mi', 'mi_idx', 't')",153356
"('cn', 'it2', 'mc', 'mi', 'mi_idx')",503334
"('cn', 'it2', 'mc', 'mi', 'mi_idx', 'mk')",28998803
"('cn', 'it2', 'kt', 'mc', 'mi_idx', 'mk', 't')",6708224
"('cn', 'it2', 'kt', 'mc', 'mi_idx', 't')",205474
"('cn', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 't')",125186
"('cn', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",58785
"('cn', 'it2', 'k', 'mc', 'mi_idx', 'mk', 't')",61121
"('cn', 'it2', 'k', 'mc', 'mi_idx', 'mk')",196248
"('cn', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",277425
"('cn', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",56448
"('cn', 'it1', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",139482
"('cn', 'it1', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",16661062
"('cn', 'it1', 'mc', 'mi', 'mi_idx', 'mk', 't')",17413337
"('cn', 'it1', 'mc', 'mi', 'mk', 't')",5964266
"('cn', 'it1', 'mc', 'mi', 't')",154766
"('cn', 'it1', 'mc', 'mi')",396423
"('cn', 'it1', 'mc', 'mi', 'mk')",15987438
"('cn', 'it1', 'mc', 'mi', 'mi_idx', 't')",359197
"('cn', 'it1', 'mc', 'mi', 'mi_idx')",906605
"('cn', 'it1', 'mc', 'mi', 'mi_idx', 'mk')",46468473
"('cn', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",5683139
"('cn', 'it1', 'kt', 'mc', 'mi', 't')",122228
"('cn', 'it1', 'kt', 'mc', 'mi', 'mi_idx', 't')",301797
"('cn', 'it1', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",150674
"('cn', 'it1', 'k', 'mc', 'mi', 'mk', 't')",51419
"('cn', 'it1', 'k', 'mc', 'mi', 'mk')",150528
"('cn', 'it1', 'k', 'mc', 'mi', 'mi_idx', 'mk')",440187
"('cn', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",47475
"('cn', 'it1', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",5536051
"('cn', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 'mk', 't')",5779303
"('cn', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",119208
"('cn', 'it1', 'it2', 'mc', 'mi', 'mi_idx')",302495
"('cn', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 'mk')",15284830
"('cn', 'it1', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 't')",99935
"('cn', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",49908
"('cn', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",144733
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",54578
"('cn', 'ct', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",164837
"('cn', 'ct', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",19662322
"('cn', 'ct', 'mc', 'mi', 'mi_idx', 'mk', 't')",20542736
"('cn', 'ct', 'mc', 'mi_idx', 'mk', 't')",21278797
"('cn', 'ct', 'mc', 'mk', 't')",7443197
"('cn', 'ct', 'mc', 't')",480827
"('cn', 'ct', 'mc')",1343936
"('cn', 'ct', 'mc', 'mk')",21669716
"('cn', 'ct', 'mc', 'mi_idx', 't')",768781
"('cn', 'ct', 'mc', 'mi_idx')",2084532
"('cn', 'ct', 'mc', 'mi_idx', 'mk')",61745843
"('cn', 'ct', 'mc', 'mi', 'mk', 't')",7043166
"('cn', 'ct', 'mc', 'mi', 't')",213086
"('cn', 'ct', 'mc', 'mi')",692447
"('cn', 'ct', 'mc', 'mi', 'mk')",31687070
"('cn', 'ct', 'mc', 'mi', 'mi_idx', 't')",460137
"('cn', 'ct', 'mc', 'mi', 'mi_idx')",1538794
"('cn', 'ct', 'mc', 'mi', 'mi_idx', 'mk')",93387831
"('cn', 'ct', 'kt', 'mc', 'mi_idx', 'mk', 't')",20120211
"('cn', 'ct', 'kt', 'mc', 'mk', 't')",6972444
"('cn', 'ct', 'kt', 'mc', 't')",369870
"('cn', 'ct', 'kt', 'mc', 'mi_idx', 't')",613872
"('cn', 'ct', 'kt', 'mc', 'mi', 'mk', 't')",6703338
"('cn', 'ct', 'kt', 'mc', 'mi', 't')",160624
"('cn', 'ct', 'kt', 'mc', 'mi', 'mi_idx', 't')",376362
"('cn', 'ct', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",177836
"('cn', 'ct', 'k', 'mc', 'mi_idx', 'mk', 't')",183530
"('cn', 'ct', 'k', 'mc', 'mk', 't')",63793
"('cn', 'ct', 'k', 'mc', 'mk')",204919
"('cn', 'ct', 'k', 'mc', 'mi_idx', 'mk')",593140
"('cn', 'ct', 'k', 'mc', 'mi', 'mk', 't')",60645
"('cn', 'ct', 'k', 'mc', 'mi', 'mk')",300098
"('cn', 'ct', 'k', 'mc', 'mi', 'mi_idx', 'mk')",891836
"('cn', 'ct', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",169146
"('cn', 'ct', 'k', 'kt', 'mc', 'mk', 't')",58583
"('cn', 'ct', 'k', 'kt', 'mc', 'mi', 'mk', 't')",56055
"('cn', 'ct', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",6534078
"('cn', 'ct', 'it2', 'mc', 'mi', 'mi_idx', 'mk', 't')",6817667
"('cn', 'ct', 'it2', 'mc', 'mi_idx', 'mk', 't')",7088424
"('cn', 'ct', 'it2', 'mc', 'mi_idx', 't')",257841
"('cn', 'ct', 'it2', 'mc', 'mi_idx')",701774
"('cn', 'ct', 'it2', 'mc', 'mi_idx', 'mk')",20427376
"('cn', 'ct', 'it2', 'mc', 'mi', 'mi_idx', 't')",153356
"('cn', 'ct', 'it2', 'mc', 'mi', 'mi_idx')",503334
"('cn', 'ct', 'it2', 'mc', 'mi', 'mi_idx', 'mk')",28998803
"('cn', 'ct', 'it2', 'kt', 'mc', 'mi_idx', 'mk', 't')",6708224
"('cn', 'ct', 'it2', 'kt', 'mc', 'mi_idx', 't')",205474
"('cn', 'ct', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 't')",125186
"('cn', 'ct', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",58785
"('cn', 'ct', 'it2', 'k', 'mc', 'mi_idx', 'mk', 't')",61121
"('cn', 'ct', 'it2', 'k', 'mc', 'mi_idx', 'mk')",196248
"('cn', 'ct', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",277425
"('cn', 'ct', 'it2', 'k', 'kt', 'mc', 'mi_idx', 'mk', 't')",56448
"('cn', 'ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",139482
"('cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",16661062
"('cn', 'ct', 'it1', 'mc', 'mi', 'mi_idx', 'mk', 't')",17413337
"('cn', 'ct', 'it1', 'mc', 'mi', 'mk', 't')",5964266
"('cn', 'ct', 'it1', 'mc', 'mi', 't')",154766
"('cn', 'ct', 'it1', 'mc', 'mi')",396423
"('cn', 'ct', 'it1', 'mc', 'mi', 'mk')",15987438
"('cn', 'ct', 'it1', 'mc', 'mi', 'mi_idx', 't')",359197
"('cn', 'ct', 'it1', 'mc', 'mi', 'mi_idx')",906605
"('cn', 'ct', 'it1', 'mc', 'mi', 'mi_idx', 'mk')",46468473
"('cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mk', 't')",5683139
"('cn', 'ct', 'it1', 'kt', 'mc', 'mi', 't')",122228
"('cn', 'ct', 'it1', 'kt', 'mc', 'mi', 'mi_idx', 't')",301797
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",150674
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk', 't')",51419
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mk')",150528
"('cn', 'ct', 'it1', 'k', 'mc', 'mi', 'mi_idx', 'mk')",440187
"('cn', 'ct', 'it1', 'k', 'kt', 'mc', 'mi', 'mk', 't')",47475
"('cn', 'ct', 'it1', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 'mk', 't')",5536051
"('cn', 'ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 'mk', 't')",5779303
"('cn', 'ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 't')",119208
"('cn', 'ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx')",302495
"('cn', 'ct', 'it1', 'it2', 'mc', 'mi', 'mi_idx', 'mk')",15284830
"('cn', 'ct', 'it1', 'it2', 'kt', 'mc', 'mi', 'mi_idx', 't')",99935
"('cn', 'ct', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk', 't')",49908
"('cn', 'ct', 'it1', 'it2', 'k', 'mc', 'mi', 'mi_idx', 'mk')",144733
