aliases,cardinality
"('ci', 'mc', 'mi', 'mk', 't')",8483764
"('mc', 'mi', 'mk')",16076286
"('ci', 'mc', 'mi', 'mk')",24560169
"('ci', 'mc', 'mi', 'mk', 'rt')",6725914
"('ci', 'mc', 'mi', 'mk', 'n', 't')",102065
"('ci', 'mc', 'mi', 'mk', 'n')",271486
"('ci', 'mc', 'mi', 'mk', 'n', 'rt')",271486
"('ci', 'k', 'mi', 'mk', 'n', 'rt', 't')",37
"('ci', 'k', 'mk', 'n', 'rt', 't')",30
"('ci', 'k', 'mk', 'rt', 't')",603
"('ci', 'k', 'mk', 't')",2625
"('ci', 'k', 'mk')",32840
"('ci', 'k', 'mk', 'rt')",8251
"('ci', 'k', 'mk', 'n', 't')",30
"('ci', 'k', 'mk', 'n')",333
"('ci', 'k', 'mk', 'n', 'rt')",331
"('ci', 'k', 'mi', 'mk', 'rt', 't')",984
"('ci', 'k', 'mi', 'mk', 't')",4439
"('k', 'mi', 'mk')",1756
"('ci', 'k', 'mi', 'mk')",10723
"('ci', 'k', 'mi', 'mk', 'rt')",2449
"('ci', 'k', 'mi', 'mk', 'n', 't')",37
"('ci', 'k', 'mi', 'mk', 'n')",118
"('ci', 'k', 'mi', 'mk', 'n', 'rt')",118
"('ci', 'k', 'mc', 'mk', 'n', 'rt', 't')",183
"('ci', 'k', 'mc', 'mk', 'rt', 't')",3513
"('k', 'mc', 'mk', 't')",5566
"('ci', 'k', 'mc', 'mk', 't')",15373
"('k', 'mc', 'mk')",98921
"('ci', 'k', 'mc', 'mk')",251901
"('ci', 'k', 'mc', 'mk', 'rt')",64167
"('ci', 'k', 'mc', 'mk', 'n', 't')",183
"('ci', 'k', 'mc', 'mk', 'n')",3141
"('ci', 'k', 'mc', 'mk', 'n', 'rt')",3127
"('ci', 'k', 'mc', 'mi', 'mk', 'rt', 't')",7787
"('k', 'mc', 'mi', 'mk', 't')",13560
"('ci', 'k', 'mc', 'mi', 'mk', 't')",36400
"('k', 'mc', 'mi', 'mk')",33033
"('ci', 'k', 'mc', 'mi', 'mk')",105824
"('ci', 'k', 'mc', 'mi', 'mk', 'rt')",26271
"('ci', 'k', 'mc', 'mi', 'mk', 'n', 't')",303
"('ci', 'k', 'mc', 'mi', 'mk', 'n')",1261
"('ci', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",1261
"('ci', 'it', 'mc', 'mi', 'mk', 'n', 'rt', 't')",102065
"('ci', 'it', 'mi', 'mk', 'n', 'rt', 't')",5713
"('ci', 'it', 'mi', 'n', 'rt', 't')",619
"('ci', 'it', 'mi', 'rt', 't')",22797
"('it', 'mi', 't')",213396
"('ci', 'it', 'mi', 't')",80679
"('it', 'mi')",301243
"('ci', 'it', 'mi')",133783
"('ci', 'it', 'mi', 'rt')",39071
"('ci', 'it', 'mi', 'n', 't')",619
"('ci', 'it', 'mi', 'n')",1017
"('ci', 'it', 'mi', 'n', 'rt')",1017
"('ci', 'it', 'mi', 'mk', 'rt', 't')",160680
"('it', 'mi', 'mk', 't')",379338
"('ci', 'it', 'mi', 'mk', 't')",630306
"('it', 'mi', 'mk')",954835
"('ci', 'it', 'mi', 'mk')",1778365
"('ci', 'it', 'mi', 'mk', 'rt')",466959
"('ci', 'it', 'mi', 'mk', 'n', 't')",5713
"('ci', 'it', 'mi', 'mk', 'n')",15613
"('ci', 'it', 'mi', 'mk', 'n', 'rt')",15613
"('ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",2850
"('ci', 'it', 'mc', 'mi', 'rt', 't')",76663
"('it', 'mc', 'mi', 't')",253958
"('ci', 'it', 'mc', 'mi', 't')",253297
"('it', 'mc', 'mi')",463258
"('ci', 'it', 'mc', 'mi')",486818
"('ci', 'it', 'mc', 'mi', 'rt')",150081
"('ci', 'it', 'mc', 'mi', 'n', 't')",2850
"('ci', 'it', 'mc', 'mi', 'n')",5355
"('ci', 'it', 'mc', 'mi', 'n', 'rt')",5355
"('ci', 'it', 'mc', 'mi', 'mk', 'rt', 't')",2019537
"('it', 'mc', 'mi', 'mk', 't')",5387132
"('ci', 'it', 'mc', 'mi', 'mk', 't')",8483764
"('it', 'mc', 'mi', 'mk')",16076253
"('ci', 'it', 'mc', 'mi', 'mk')",24560169
"('ci', 'it', 'mc', 'mi', 'mk', 'rt')",6725914
"('ci', 'it', 'mc', 'mi', 'mk', 'n', 't')",102065
"('ci', 'it', 'mc', 'mi', 'mk', 'n')",271486
"('ci', 'it', 'mc', 'mi', 'mk', 'n', 'rt')",271486
"('ci', 'it', 'k', 'mi', 'mk', 'n', 'rt', 't')",37
"('ci', 'it', 'k', 'mi', 'mk', 'rt', 't')",984
"('it', 'k', 'mi', 'mk')",1756
"('ci', 'it', 'k', 'mi', 'mk')",10723
"('ci', 'it', 'k', 'mi', 'mk', 'rt')",2449
"('ci', 'it', 'k', 'mi', 'mk', 'n', 't')",37
"('ci', 'it', 'k', 'mi', 'mk', 'n')",118
"('ci', 'it', 'k', 'mi', 'mk', 'n', 'rt')",118
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'rt', 't')",7787
"('it', 'k', 'mc', 'mi', 'mk', 't')",13560
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 't')",36400
"('it', 'k', 'mc', 'mi', 'mk')",33033
"('ci', 'it', 'k', 'mc', 'mi', 'mk')",105824
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'rt')",26271
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 't')",303
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'n')",1261
"('ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",1261
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 'rt', 't')",143
"('ci', 'cn', 'mc', 'mi', 'mk', 'n', 'rt', 't')",20257
"('ci', 'cn', 'mc', 'mk', 'n', 'rt', 't')",10834
"('ci', 'cn', 'mc', 'n', 'rt', 't')",729
"('ci', 'cn', 'mc', 'rt', 't')",20539
"('cn', 'mc', 't')",128115
"('ci', 'cn', 'mc', 't')",74425
"('cn', 'mc')",1153798
"('ci', 'cn', 'mc')",671694
"('ci', 'cn', 'mc', 'rt')",189554
"('ci', 'cn', 'mc', 'n', 't')",729
"('ci', 'cn', 'mc', 'n')",4943
"('ci', 'cn', 'mc', 'n', 'rt')",4938
"('ci', 'cn', 'mc', 'mk', 'rt', 't')",250949
"('cn', 'mc', 'mk', 't')",565130
"('ci', 'cn', 'mc', 'mk', 't')",1011484
"('cn', 'mc', 'mk')",12177631
"('ci', 'cn', 'mc', 'mk')",14339311
"('ci', 'cn', 'mc', 'mk', 'rt')",3756840
"('ci', 'cn', 'mc', 'mk', 'n', 't')",10834
"('ci', 'cn', 'mc', 'mk', 'n')",133278
"('ci', 'cn', 'mc', 'mk', 'n', 'rt')",133058
"('ci', 'cn', 'mc', 'mi', 'n', 'rt', 't')",958
"('ci', 'cn', 'mc', 'mi', 'rt', 't')",26752
"('cn', 'mc', 'mi', 't')",142261
"('ci', 'cn', 'mc', 'mi', 't')",96048
"('cn', 'mc', 'mi')",229674
"('ci', 'cn', 'mc', 'mi')",169320
"('ci', 'cn', 'mc', 'mi', 'rt')",48037
"('ci', 'cn', 'mc', 'mi', 'n', 't')",958
"('ci', 'cn', 'mc', 'mi', 'n')",1794
"('ci', 'cn', 'mc', 'mi', 'n', 'rt')",1794
"('ci', 'cn', 'mc', 'mi', 'mk', 'rt', 't')",492003
"('cn', 'mc', 'mi', 'mk', 't')",1261206
"('ci', 'cn', 'mc', 'mi', 'mk', 't')",2165529
"('cn', 'mc', 'mi', 'mk')",3657358
"('ci', 'cn', 'mc', 'mi', 'mk')",6976697
"('ci', 'cn', 'mc', 'mi', 'mk', 'rt')",1729781
"('ci', 'cn', 'mc', 'mi', 'mk', 'n', 't')",20257
"('ci', 'cn', 'mc', 'mi', 'mk', 'n')",64993
"('ci', 'cn', 'mc', 'mi', 'mk', 'n', 'rt')",64993
"('ci', 'cn', 'k', 'mc', 'mk', 'n', 'rt', 't')",109
"('ci', 'cn', 'k', 'mc', 'mk', 'rt', 't')",1608
"('cn', 'k', 'mc', 'mk', 't')",1576
"('ci', 'cn', 'k', 'mc', 'mk', 't')",7316
"('cn', 'k', 'mc', 'mk')",33449
"('ci', 'cn', 'k', 'mc', 'mk')",103191
"('ci', 'cn', 'k', 'mc', 'mk', 'rt')",25112
"('ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",109
"('ci', 'cn', 'k', 'mc', 'mk', 'n')",1174
"('ci', 'cn', 'k', 'mc', 'mk', 'n', 'rt')",1164
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'rt', 't')",2778
"('cn', 'k', 'mc', 'mi', 'mk', 't')",3406
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",13758
"('cn', 'k', 'mc', 'mi', 'mk')",7931
"('ci', 'cn', 'k', 'mc', 'mi', 'mk')",39964
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'rt')",9328
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 't')",143
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n')",505
"('ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",505
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'n', 'rt', 't')",20257
"('ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt', 't')",958
"('ci', 'cn', 'it', 'mc', 'mi', 'rt', 't')",26752
"('cn', 'it', 'mc', 'mi', 't')",142261
"('ci', 'cn', 'it', 'mc', 'mi', 't')",96048
"('cn', 'it', 'mc', 'mi')",229672
"('ci', 'cn', 'it', 'mc', 'mi')",169320
"('ci', 'cn', 'it', 'mc', 'mi', 'rt')",48037
"('ci', 'cn', 'it', 'mc', 'mi', 'n', 't')",958
"('ci', 'cn', 'it', 'mc', 'mi', 'n')",1794
"('ci', 'cn', 'it', 'mc', 'mi', 'n', 'rt')",1794
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'rt', 't')",492003
"('cn', 'it', 'mc', 'mi', 'mk', 't')",1261206
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 't')",2165529
"('cn', 'it', 'mc', 'mi', 'mk')",3657326
"('ci', 'cn', 'it', 'mc', 'mi', 'mk')",6976697
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'rt')",1729781
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'n', 't')",20257
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'n')",64993
"('ci', 'cn', 'it', 'mc', 'mi', 'mk', 'n', 'rt')",64993
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'rt', 't')",2778
"('cn', 'it', 'k', 'mc', 'mi', 'mk', 't')",3406
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 't')",13758
"('cn', 'it', 'k', 'mc', 'mi', 'mk')",7931
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk')",39964
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'rt')",9328
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n', 't')",143
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n')",505
"('ci', 'cn', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",505
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'rt', 't')",300
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'n', 'rt', 't')",300
"('chn', 'ci', 'mc', 'mi', 'mk', 'n', 'rt', 't')",101453
"('chn', 'ci', 'mi', 'mk', 'n', 'rt', 't')",5540
"('chn', 'ci', 'mk', 'n', 'rt', 't')",3436
"('chn', 'ci', 'n', 'rt', 't')",779
"('chn', 'ci', 'rt', 't')",24413
"('chn', 'ci', 't')",87110
"('chn', 'ci')",801259
"('chn', 'ci', 'rt')",255651
"('chn', 'ci', 'n', 't')",779
"('chn', 'ci', 'n')",5686
"('chn', 'ci', 'n', 'rt')",5686
"('chn', 'ci', 'mk', 'rt', 't')",97595
"('chn', 'ci', 'mk', 't')",364915
"('chn', 'ci', 'mk')",4220470
"('chn', 'ci', 'mk', 'rt')",1149901
"('chn', 'ci', 'mk', 'n', 't')",3436
"('chn', 'ci', 'mk', 'n')",36922
"('chn', 'ci', 'mk', 'n', 'rt')",36922
"('chn', 'ci', 'mi', 'n', 'rt', 't')",601
"('chn', 'ci', 'mi', 'rt', 't')",21824
"('chn', 'ci', 'mi', 't')",76892
"('chn', 'ci', 'mi')",126773
"('chn', 'ci', 'mi', 'rt')",37099
"('chn', 'ci', 'mi', 'n', 't')",601
"('chn', 'ci', 'mi', 'n')",969
"('chn', 'ci', 'mi', 'n', 'rt')",969
"('chn', 'ci', 'mi', 'mk', 'rt', 't')",154796
"('chn', 'ci', 'mi', 'mk', 't')",605463
"('chn', 'ci', 'mi', 'mk')",1672876
"('chn', 'ci', 'mi', 'mk', 'rt')",432502
"('chn', 'ci', 'mi', 'mk', 'n', 't')",5540
"('chn', 'ci', 'mi', 'mk', 'n')",14938
"('chn', 'ci', 'mi', 'mk', 'n', 'rt')",14938
"('chn', 'ci', 'mc', 'mk', 'n', 'rt', 't')",40944
"('chn', 'ci', 'mc', 'n', 'rt', 't')",1816
"('chn', 'ci', 'mc', 'rt', 't')",51779
"('chn', 'ci', 'mc', 't')",168110
"('chn', 'ci', 'mc')",1405362
"('chn', 'ci', 'mc', 'rt')",426705
"('chn', 'ci', 'mc', 'n', 't')",1816
"('chn', 'ci', 'mc', 'n')",12383
"('chn', 'ci', 'mc', 'n', 'rt')",12383
"('chn', 'ci', 'mc', 'mk', 'rt', 't')",837239
"('chn', 'ci', 'mc', 'mk', 't')",3231763
"('chn', 'ci', 'mc', 'mk')",37745561
"('chn', 'ci', 'mc', 'mk', 'rt')",10291611
"('chn', 'ci', 'mc', 'mk', 'n', 't')",40944
"('chn', 'ci', 'mc', 'mk', 'n')",392357
"('chn', 'ci', 'mc', 'mk', 'n', 'rt')",392357
"('chn', 'ci', 'mc', 'mi', 'n', 'rt', 't')",2800
"('chn', 'ci', 'mc', 'mi', 'rt', 't')",73577
"('chn', 'ci', 'mc', 'mi', 't')",242591
"('chn', 'ci', 'mc', 'mi')",449150
"('chn', 'ci', 'mc', 'mi', 'rt')",137706
"('chn', 'ci', 'mc', 'mi', 'n', 't')",2800
"('chn', 'ci', 'mc', 'mi', 'n')",5056
"('chn', 'ci', 'mc', 'mi', 'n', 'rt')",5056
"('chn', 'ci', 'mc', 'mi', 'mk', 'rt', 't')",1984921
"('chn', 'ci', 'mc', 'mi', 'mk', 't')",8330448
"('chn', 'ci', 'mc', 'mi', 'mk')",22525434
"('chn', 'ci', 'mc', 'mi', 'mk', 'rt')",6029155
"('chn', 'ci', 'mc', 'mi', 'mk', 'n', 't')",101453
"('chn', 'ci', 'mc', 'mi', 'mk', 'n')",259372
"('chn', 'ci', 'mc', 'mi', 'mk', 'n', 'rt')",259372
"('chn', 'ci', 'k', 'mi', 'mk', 'n', 'rt', 't')",36
"('chn', 'ci', 'k', 'mk', 'n', 'rt', 't')",29
"('chn', 'ci', 'k', 'mk', 'rt', 't')",588
"('chn', 'ci', 'k', 'mk', 't')",2568
"('chn', 'ci', 'k', 'mk')",30828
"('chn', 'ci', 'k', 'mk', 'rt')",7726
"('chn', 'ci', 'k', 'mk', 'n', 't')",29
"('chn', 'ci', 'k', 'mk', 'n')",314
"('chn', 'ci', 'k', 'mk', 'n', 'rt')",314
"('chn', 'ci', 'k', 'mi', 'mk', 'rt', 't')",969
"('chn', 'ci', 'k', 'mi', 'mk', 't')",4373
"('chn', 'ci', 'k', 'mi', 'mk')",10454
"('chn', 'ci', 'k', 'mi', 'mk', 'rt')",2368
"('chn', 'ci', 'k', 'mi', 'mk', 'n', 't')",36
"('chn', 'ci', 'k', 'mi', 'mk', 'n')",109
"('chn', 'ci', 'k', 'mi', 'mk', 'n', 'rt')",109
"('chn', 'ci', 'k', 'mc', 'mk', 'n', 'rt', 't')",180
"('chn', 'ci', 'k', 'mc', 'mk', 'rt', 't')",3468
"('chn', 'ci', 'k', 'mc', 'mk', 't')",15119
"('chn', 'ci', 'k', 'mc', 'mk')",232340
"('chn', 'ci', 'k', 'mc', 'mk', 'rt')",58829
"('chn', 'ci', 'k', 'mc', 'mk', 'n', 't')",180
"('chn', 'ci', 'k', 'mc', 'mk', 'n')",2959
"('chn', 'ci', 'k', 'mc', 'mk', 'n', 'rt')",2959
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'rt', 't')",7742
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 't')",35993
"('chn', 'ci', 'k', 'mc', 'mi', 'mk')",100039
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'rt')",24569
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'n', 't')",300
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'n')",1178
"('chn', 'ci', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",1178
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'n', 'rt', 't')",101453
"('chn', 'ci', 'it', 'mi', 'mk', 'n', 'rt', 't')",5540
"('chn', 'ci', 'it', 'mi', 'n', 'rt', 't')",601
"('chn', 'ci', 'it', 'mi', 'rt', 't')",21824
"('chn', 'ci', 'it', 'mi', 't')",76892
"('chn', 'ci', 'it', 'mi')",126773
"('chn', 'ci', 'it', 'mi', 'rt')",37099
"('chn', 'ci', 'it', 'mi', 'n', 't')",601
"('chn', 'ci', 'it', 'mi', 'n')",969
"('chn', 'ci', 'it', 'mi', 'n', 'rt')",969
"('chn', 'ci', 'it', 'mi', 'mk', 'rt', 't')",154796
"('chn', 'ci', 'it', 'mi', 'mk', 't')",605463
"('chn', 'ci', 'it', 'mi', 'mk')",1672876
"('chn', 'ci', 'it', 'mi', 'mk', 'rt')",432502
"('chn', 'ci', 'it', 'mi', 'mk', 'n', 't')",5540
"('chn', 'ci', 'it', 'mi', 'mk', 'n')",14938
"('chn', 'ci', 'it', 'mi', 'mk', 'n', 'rt')",14938
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt', 't')",2800
"('chn', 'ci', 'it', 'mc', 'mi', 'rt', 't')",73577
"('chn', 'ci', 'it', 'mc', 'mi', 't')",242591
"('chn', 'ci', 'it', 'mc', 'mi')",449150
"('chn', 'ci', 'it', 'mc', 'mi', 'rt')",137706
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 't')",2800
"('chn', 'ci', 'it', 'mc', 'mi', 'n')",5056
"('chn', 'ci', 'it', 'mc', 'mi', 'n', 'rt')",5056
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'rt', 't')",1984921
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 't')",8330448
"('chn', 'ci', 'it', 'mc', 'mi', 'mk')",22525434
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'rt')",6029155
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'n', 't')",101453
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'n')",259372
"('chn', 'ci', 'it', 'mc', 'mi', 'mk', 'n', 'rt')",259372
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'n', 'rt', 't')",36
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'rt', 't')",969
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 't')",4373
"('chn', 'ci', 'it', 'k', 'mi', 'mk')",10454
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'rt')",2368
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'n', 't')",36
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'n')",109
"('chn', 'ci', 'it', 'k', 'mi', 'mk', 'n', 'rt')",109
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'rt', 't')",7742
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 't')",35993
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk')",100039
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'rt')",24569
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 't')",300
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'n')",1178
"('chn', 'ci', 'it', 'k', 'mc', 'mi', 'mk', 'n', 'rt')",1178
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 'rt', 't')",141
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'n', 'rt', 't')",19793
"('chn', 'ci', 'cn', 'mc', 'mk', 'n', 'rt', 't')",10440
"('chn', 'ci', 'cn', 'mc', 'n', 'rt', 't')",692
"('chn', 'ci', 'cn', 'mc', 'rt', 't')",19505
"('chn', 'ci', 'cn', 'mc', 't')",70264
"('chn', 'ci', 'cn', 'mc')",620402
"('chn', 'ci', 'cn', 'mc', 'rt')",173657
"('chn', 'ci', 'cn', 'mc', 'n', 't')",692
"('chn', 'ci', 'cn', 'mc', 'n')",4503
"('chn', 'ci', 'cn', 'mc', 'n', 'rt')",4503
"('chn', 'ci', 'cn', 'mc', 'mk', 'rt', 't')",242816
"('chn', 'ci', 'cn', 'mc', 'mk', 't')",978115
"('chn', 'ci', 'cn', 'mc', 'mk')",13241355
"('chn', 'ci', 'cn', 'mc', 'mk', 'rt')",3415536
"('chn', 'ci', 'cn', 'mc', 'mk', 'n', 't')",10440
"('chn', 'ci', 'cn', 'mc', 'mk', 'n')",122511
"('chn', 'ci', 'cn', 'mc', 'mk', 'n', 'rt')",122511
"('chn', 'ci', 'cn', 'mc', 'mi', 'n', 'rt', 't')",925
"('chn', 'ci', 'cn', 'mc', 'mi', 'rt', 't')",25638
"('chn', 'ci', 'cn', 'mc', 'mi', 't')",91357
"('chn', 'ci', 'cn', 'mc', 'mi')",158671
"('chn', 'ci', 'cn', 'mc', 'mi', 'rt')",44960
"('chn', 'ci', 'cn', 'mc', 'mi', 'n', 't')",925
"('chn', 'ci', 'cn', 'mc', 'mi', 'n')",1701
"('chn', 'ci', 'cn', 'mc', 'mi', 'n', 'rt')",1701
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'rt', 't')",480610
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 't')",2118813
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk')",6567873
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'rt')",1588657
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'n', 't')",19793
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'n')",61996
"('chn', 'ci', 'cn', 'mc', 'mi', 'mk', 'n', 'rt')",61996
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 'rt', 't')",107
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'rt', 't')",1578
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 't')",7195
"('chn', 'ci', 'cn', 'k', 'mc', 'mk')",95646
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'rt')",23063
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 't')",107
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'n')",1111
"('chn', 'ci', 'cn', 'k', 'mc', 'mk', 'n', 'rt')",1111
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'rt', 't')",2748
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 't')",13608
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk')",38287
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'rt')",8815
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n', 't')",141
"('chn', 'ci', 'cn', 'k', 'mc', 'mi', 'mk', 'n')",475
